,100_100,100_075,075_100,100_050,050_100,100_030,030_100,Equi,HolX,HolY,OffX,OffY
0,0.9690986023788418,0.8641160929269882,0.9657659992304309,0.5986470892725886,0.9501684284480643,0.2962488669808332,0.8588006594167433,0.9051348454585398,0.6907249482278508,0.7689446327901975,0.987893525148674,0.7568168105635504
1,0.2677743231664751,0.5656464044710086,0.24286017740751553,0.9046554165386754,0.07652579680079019,-0.20241121889770897,-0.1263908441596875,0.4679369780368119,-0.5520170932186277,-218.87081958154846,0.2580547073760532,0.8876646600048681
