,100_100,100_075,075_100,100_050,050_100,100_030,030_100,Equi,HolX,HolY,OffX,OffY
0,0.995444686314157,0.9781624671048776,0.9386466801066257,0.971538514109116,0.610950327628834,0.9746009888111278,-0.7014512415016858,0.9911010018473878,-5.900016630029677,0.9954051523596528,0.9723076844978974,0.9970466911770595
1,0.6323798667841107,0.6343237104946222,0.26677579527729134,0.6817434900403099,0.12473123001931363,0.7415645035766534,0.6889656276442275,0.6173704028526095,0.4238150337519646,0.8994274687658617,0.6501676655033075,0.9777236616569683
