# Xlam,PX,Ylam,PY
1.0,0.0,1.0,0.0039115037158774
1.0071428571428571,0.002202195568905,1.0034285714285711,0.0138745379680687
1.0142857142857142,0.0042882568387051,1.0071428571428571,0.0241649409322258
1.0214285714285714,0.0057792373000417,1.010571428571429,0.0312217280155994
1.0285714285714285,0.0073397318850143,1.0142857142857142,0.0367775538049498
1.0357142857142858,0.0090283915423283,1.0177142857142858,0.0421288831795881
1.042857142857143,0.0108682319953165,1.0214285714285714,0.0473459224232926
1.05,0.0124757965084763,1.024857142857143,0.053292055640058
1.0571428571428572,0.014119465175845,1.0285714285714285,0.0597995679116455
1.0642857142857145,0.0161768643744258,1.032,0.0671596940431064
1.0714285714285714,0.01854731774194,1.0357142857142858,0.0769664616596905
1.0785714285714283,0.0213468904545837,1.0391428571428571,0.0875084436978823
1.0857142857142856,0.0247182233595914,1.042857142857143,0.0973727254079263
1.092857142857143,0.0285036737852032,1.0462857142857145,0.1105198251562347
1.1,0.0323068031005753,1.05,0.1229283233248153
1.1071428571428572,0.0370157647610806,1.0534285714285714,0.1369920809139995
1.1142857142857143,0.042293433888895,1.0571428571428572,0.1540013365679875
1.1214285714285714,0.0478450613108047,1.0605714285714285,0.1695621127828201
1.1285714285714286,0.0554318284704671,1.0642857142857145,0.1899499807603118
1.1357142857142857,0.0634111647801751,1.0677142857142856,0.2107618421229126
1.1428571428571428,0.0648335556360028,1.0714285714285714,0.2194109616306246
1.1357142857142857,0.0492430252584966,1.068,0.1828712553642488
1.1285714285714286,0.0382534377714247,1.0642857142857145,0.1530452386500103
1.1214285714285714,0.0294923560993363,1.060857142857143,0.124912573727302
1.1142857142857143,0.0235539053856333,1.0571428571428572,0.1047022128834734
1.1071428571428572,0.018854070603132,1.0537142857142858,0.0870720982927012
1.1,0.0146517469210514,1.05,0.0694661503337722
1.092857142857143,0.0121938735626992,1.0465714285714285,0.0614682357530616
1.0857142857142856,0.0094973863112792,1.042857142857143,0.0493641166055242
1.0785714285714283,0.007149638756995,1.0394285714285714,0.0418772438354635
1.0714285714285714,0.0053474167421791,1.0357142857142858,0.0354743667777055
1.0642857142857145,0.004175632128088,1.0322857142857145,0.0310470418569731
1.0571428571428572,0.0027033050249073,1.0285714285714285,0.026371007029398
1.05,0.0014520139939984,1.0251428571428571,0.0205271287166653
1.042857142857143,0.0007190945808978,1.0214285714285714,0.0151428818279779
1.0357142857142858,0.0,1.018,0.0104367203263455
1.0285714285714285,0.0,1.0142857142857142,0.003835326627369
1.0,0.0,1.0,0.0
