# Xlam,PX,Ylam,PY
1.0,0.0,1.0,0.005050022454006
1.0,0.0004416655318316,1.0071428571428571,0.0240835260859128
1.0,0.0011479185121273,1.0142857142857142,0.0385357277522354
1.0,0.0016421018063153,1.0214285714285714,0.0512506758891118
1.0,0.0019538441860551,1.0285714285714285,0.0659401893598767
1.0,0.0025960486536712,1.0357142857142858,0.0849859813934273
1.0,0.003247072410796,1.042857142857143,0.1060215837452492
1.0,0.0041607522060037,1.05,0.1293262044226291
1.0,0.004986088378999,1.0571428571428572,0.1555829308713255
1.0,0.0062755939942574,1.0642857142857145,0.1828820035302642
1.0,0.0075442309131368,1.0714285714285714,0.2155597648362748
1.0,0.0090490586015333,1.0785714285714283,0.2516239049365283
1.0,0.0107633364315065,1.0857142857142856,0.2870974768426328
1.0,0.0127646070830036,1.092857142857143,0.3270620594231153
1.0,0.0148247364268039,1.1,0.3715764042963524
1.0,0.0174838926753154,1.1071428571428572,0.4189441629080156
1.0,0.0203567324167291,1.1142857142857143,0.4665187718162316
1.0,0.0233111067700728,1.1214285714285714,0.5165852291716194
1.0,0.0270267232150663,1.1285714285714286,0.5711058604573296
1.0,0.0308392519441178,1.1357142857142857,0.6226290492316688
1.0,0.0319999296827203,1.1428571428571428,0.6297543448625089
1.0,0.025637422221306,1.1357142857142857,0.5152893569481913
1.0,0.0204593220057386,1.1285714285714286,0.4209787924089035
1.0,0.0162892610226328,1.1214285714285714,0.34464472136318
1.0,0.0131276722995041,1.1142857142857143,0.2807973941301279
1.0,0.0105296936125266,1.1071428571428572,0.2291799864637302
1.0,0.0082976911535609,1.1,0.1845450997367116
1.0,0.0068264609532685,1.092857142857143,0.1476658803352739
1.0,0.0054697741047329,1.0857142857142856,0.1183668401737625
1.0,0.0043332646595679,1.0785714285714283,0.0918540896123247
1.0,0.0035306164243089,1.0714285714285714,0.0682007195282036
1.0,0.0028713973178712,1.0642857142857145,0.0496926287750272
1.0,0.0023143705768794,1.0571428571428572,0.0348704156340317
1.0,0.0021442335778125,1.05,0.0249019403320663
1.0,0.0020640274677601,1.042857142857143,0.0174130451656588
1.0,0.001579029639861,1.0357142857142858,0.0084611119850694
1.0,0.0013333416704245,1.0285714285714285,0.0
1.0,0.0011778045464479,1.0,0.0
