frame,axis_0_2,axis_1_3,correct_force_0_2,correct_force_1_3,cycle,strain_x,strain_y,lambda_x,lambda_y,stress_x_mpa,stress_y_mpa
42,1.23,1.23,0.4954636148903001,0.514537075789477,1,4.730769230769231,4.730769230769231,1.0473076923076923,1.0473076923076923,0.0707805164129,0.0735052965413538
43,1.26,1.26,0.5069138539237652,0.5253315033150332,1,4.846153846153846,4.846153846153846,1.0484615384615386,1.0484615384615386,0.0724162648462521,0.0750473576164333
44,1.29,1.29,0.5170530219154089,0.5372536483985529,1,4.961538461538462,4.961538461538462,1.0496153846153846,1.0496153846153846,0.073864717416487,0.0767505211997932
45,1.32,1.32,0.5258320304624525,0.5506342563425634,1,5.076923076923077,5.076923076923077,1.0507692307692307,1.0507692307692307,0.075118861494636,0.0786620366203662
46,1.35,1.35,0.5368697340777864,0.5569780697806979,1,5.1923076923076925,5.1923076923076925,1.051923076923077,1.051923076923077,0.0766956762968266,0.0795682956829568
47,1.38,1.38,0.5468002788643193,0.5670765328342938,1,5.307692307692308,5.307692307692308,1.053076923076923,1.053076923076923,0.0781143255520456,0.0810109332620419
48,1.41,1.41,0.5580812547629281,0.5817363173631737,1,5.423076923076923,5.423076923076923,1.0542307692307693,1.0542307692307693,0.0797258935375611,0.0831051881947391
49,1.44,1.44,0.5668944892551575,0.5885653745700019,1,5.538461538461538,5.538461538461538,1.0553846153846154,1.0553846153846154,0.080984927036451,0.0840807677957145
50,1.47,1.47,0.5756148301341436,0.6023018937085923,1,5.653846153846154,5.653846153846154,1.0565384615384616,1.0565384615384616,0.0822306900191633,0.086043127672656
51,1.5,1.5,0.5857266631469914,0.6083406431354954,1,5.769230769230769,5.769230769230769,1.0576923076923077,1.0576923076923077,0.0836752375924273,0.0869058061622136
52,1.53,1.53,0.5973116162826526,0.6235824858248582,1,5.884615384615385,5.884615384615385,1.0588461538461538,1.0588461538461538,0.0853302308975218,0.089083212260694
53,1.56,1.56,0.608592041580634,0.6314480644806448,1,6.0,6.0,1.06,1.06,0.0869417202258048,0.0902068663543778
54,1.59,1.59,0.6165512162036467,0.6454075747654029,1,6.115384615384615,6.115384615384615,1.0611538461538461,1.0611538461538461,0.0880787451719495,0.0922010821093432
55,1.62,1.62,0.6248405480535861,0.6536041394896708,1,6.230769230769231,6.230769230769231,1.0623076923076924,1.0623076923076924,0.0892629354362265,0.0933720199270958
56,1.65,1.65,0.6353158525954377,0.6614416359680838,1,6.346153846153846,6.346153846153846,1.0634615384615385,1.0634615384615385,0.0907594075136339,0.0944916622811548
57,1.68,1.68,0.6457215115077417,0.6733742337423375,1,6.461538461538462,6.461538461538462,1.0646153846153845,1.0646153846153845,0.0922459302153916,0.0961963191060482
58,1.71,1.71,0.6551777411144387,0.6824940693988221,1,6.576923076923077,6.576923076923077,1.0657692307692308,1.0657692307692308,0.0935968201592055,0.0974991527712603
59,1.74,1.74,0.6634967519720801,0.6928599717031653,1,6.6923076923076925,6.6923076923076925,1.0669230769230769,1.0669230769230769,0.0947852502817257,0.098979995957595
60,1.77,1.77,0.6712609617034445,0.7020618204950523,1,6.807692307692308,6.807692307692308,1.0680769230769231,1.0680769230769231,0.095894423100492,0.1002945457850074
61,1.8,1.8,0.6820233193810972,0.7141938919389194,1,6.923076923076923,6.923076923076923,1.0692307692307692,1.0692307692307692,0.0974319027687281,0.102027698848417
62,1.83,1.83,0.6918173911998463,0.7215136806540479,1,7.038461538461538,7.038461538461538,1.0703846153846155,1.0703846153846155,0.0988310558856923,0.1030733829505782
63,1.86,1.86,0.7002175278113345,0.731878818788188,1,7.153846153846154,7.153846153846154,1.0715384615384616,1.0715384615384616,0.1000310754016192,0.1045541169697411
64,1.89,1.89,0.7082563624019906,0.7405386553865538,1,7.269230769230769,7.269230769230769,1.0726923076923076,1.0726923076923076,0.1011794803431415,0.1057912364837934
65,1.92,1.92,0.7170848183700269,0.7522295450787021,1,7.384615384615385,7.384615384615385,1.073846153846154,1.073846153846154,0.1024406883385752,0.1074613635826717
66,1.95,1.95,0.7268871208584523,0.7633691336913369,1,7.5,7.5,1.075,1.075,0.1038410172654931,0.1090527333844767
67,1.98,1.98,0.7370083526876335,0.7688024294036043,1,7.615384615384615,7.615384615384615,1.0761538461538462,1.0761538461538462,0.1052869075268048,0.1098289184862292
68,2.01,2.01,0.7453002227515219,0.7780038921078867,1,7.73076923076923,7.73076923076923,1.0773076923076923,1.0773076923076923,0.1064714603930745,0.1111434131582695
69,2.04,2.04,0.7526401879035409,0.7908115288049433,1,7.846153846153846,7.846153846153846,1.0784615384615384,1.0784615384615384,0.107520026843363,0.1129730755435633
70,2.07,2.07,0.7602402346407894,0.79960024600246,1,7.961538461538461,7.961538461538461,1.0796153846153846,1.0796153846153846,0.108605747805827,0.11422860657178
71,2.1,2.1,0.7708305650469792,0.8069574575056095,1,8.076923076923077,8.076923076923077,1.0807692307692307,1.0807692307692307,0.1101186521495684,0.1152796367865156
72,2.13,2.13,0.7804471491339969,0.8209217437001957,1,8.192307692307692,8.192307692307692,1.081923076923077,1.081923076923077,0.1114924498762852,0.1172745348143136
73,2.16,2.16,0.7894217843634118,0.829156265700588,1,8.307692307692308,8.307692307692308,1.083076923076923,1.083076923076923,0.1127745406233445,0.118450895100084
74,2.19,2.19,0.7960152756063262,0.8315470593129577,1,8.423076923076923,8.423076923076923,1.0842307692307693,1.0842307692307693,0.1137164679437608,0.1187924370447082
75,2.22,2.22,0.802128067053388,0.8417985386750418,1,8.53846153846154,8.53846153846154,1.0853846153846154,1.0853846153846154,0.1145897238647697,0.1202569340964345
76,2.25,2.25,0.813007443558549,0.8521874873921154,1,8.653846153846153,8.653846153846153,1.0865384615384615,1.0865384615384615,0.1161439205083641,0.121741069627445
77,2.28,2.28,0.8230559222191367,0.8626913769137692,1,8.769230769230768,8.769230769230768,1.0876923076923077,1.0876923076923077,0.1175794174598766,0.1232416252733956
78,2.31,2.31,0.8304097735536863,0.8701998226878821,1,8.884615384615385,8.884615384615385,1.0888461538461538,1.0888461538461538,0.1186299676505266,0.1243142603839831
79,2.34,2.34,0.8368349091117286,0.8782557825578257,1,9.0,9.0,1.09,1.09,0.1195478441588183,0.1254651117939751
80,2.37,2.37,0.8449718539573834,0.8869398693986941,1,9.115384615384617,9.115384615384617,1.0911538461538461,1.0911538461538461,0.1207102648510547,0.1267056956283848
81,2.4,2.4,0.8543235318022641,0.8932207060797398,1,9.23076923076923,9.23076923076923,1.0923076923076922,1.0923076923076922,0.1220462188288948,0.1276029580113914
82,2.43,2.43,0.8632264535410825,0.9050025931293796,1,9.346153846153848,9.346153846153848,1.0934615384615385,1.0934615384615385,0.1233180647915832,0.1292860847327685
83,2.46,2.46,0.8695001610579709,0.9123378302748544,1,9.461538461538462,9.461538461538462,1.0946153846153845,1.0946153846153845,0.1242143087225672,0.1303339757535506
84,2.49,2.49,0.8766531615830544,0.920878708787088,1,9.576923076923078,9.576923076923078,1.0957692307692308,1.0957692307692308,0.1252361659404363,0.1315541012552983
85,2.52,2.52,0.8840805605387052,0.9260860625847638,1,9.692307692307692,9.692307692307692,1.096923076923077,1.096923076923077,0.1262972229341007,0.1322980089406805
86,2.55,2.55,0.8936919523808338,0.9370391979781866,1,9.807692307692308,9.807692307692308,1.0980769230769232,1.0980769230769232,0.1276702789115476,0.1338627425683123
87,2.58,2.58,0.902271222163954,0.9436504365043652,1,9.923076923076923,9.923076923076923,1.0992307692307692,1.0992307692307692,0.1288958888805648,0.1348072052149093
88,2.61,2.61,0.90919983199546,0.9555020550205502,1,10.038461538461538,10.038461538461538,1.1003846153846153,1.1003846153846153,0.1298856902850657,0.1365002935743643
89,2.64,2.64,0.916032349237868,0.9609601440841996,1,10.153846153846152,10.153846153846152,1.1015384615384616,1.1015384615384616,0.1308617641768382,0.1372800205834571
90,2.67,2.67,0.9232154164344702,0.9693605587533708,1,10.26923076923077,10.26923076923077,1.1026923076923076,1.1026923076923076,0.1318879166334957,0.1384800798219101
91,2.7,2.7,0.9322318526887324,0.9784018733044472,1,10.384615384615383,10.384615384615383,1.103846153846154,1.103846153846154,0.1331759789555332,0.1397716961863496
92,2.73,2.73,0.9406682779734928,0.9872648079929076,1,10.5,10.5,1.105,1.105,0.1343811825676418,0.1410378297132725
93,2.76,2.76,0.947524762854326,0.9946761967619676,1,10.615384615384617,10.615384615384617,1.1061538461538463,1.1061538461538463,0.1353606804077608,0.1420965995374239
94,2.79,2.79,0.9530230222608044,0.9999596547689616,1,10.73076923076923,10.73076923076923,1.1073076923076923,1.1073076923076923,0.1361461460372577,0.1428513792527088
95,2.82,2.82,0.9602441577917172,1.0099705461340327,1,10.846153846153848,10.846153846153848,1.1084615384615384,1.1084615384615384,0.1371777368273881,0.1442815065905761
96,2.85,2.85,0.968949960182587,1.0162106621066211,1,10.961538461538462,10.961538461538462,1.1096153846153847,1.1096153846153847,0.1384214228832267,0.1451729517295173
97,2.88,2.88,0.9781454844406332,1.0229854022678158,1,11.076923076923077,11.076923076923077,1.1107692307692307,1.1107692307692307,0.1397350692058047,0.1461407717525451
98,2.91,2.91,0.9848902795214612,1.0332635826358263,1,11.192307692307692,11.192307692307692,1.111923076923077,1.111923076923077,0.1406986113602087,0.1476090832336895
99,2.94,2.94,0.9894947001153483,1.036259759149316,1,11.307692307692308,11.307692307692308,1.113076923076923,1.113076923076923,0.141356385730764,0.1480371084499022
100,2.97,2.97,0.9966178299780208,1.043151431514315,1,11.423076923076923,11.423076923076923,1.1142307692307691,1.1142307692307691,0.1423739757111458,0.1490216330734735
101,3.0,3.0,1.005867240268452,1.055709531849013,1,11.538461538461538,11.538461538461538,1.1153846153846154,1.1153846153846154,0.1436953200383503,0.1508156474070018
102,3.03,3.03,1.0136985120418034,1.0633213832138322,1,11.653846153846152,11.653846153846152,1.1165384615384615,1.1165384615384615,0.144814073148829,0.1519030547448331
103,3.06,3.06,1.0193531211332023,1.0681483877646658,1,11.76923076923077,11.76923076923077,1.1176923076923078,1.1176923076923078,0.1456218744476003,0.1525926268235237
104,3.09,3.09,1.024449064194234,1.0714001967605882,1,11.884615384615383,11.884615384615383,1.1188461538461538,1.1188461538461538,0.146349866313462,0.1530571709657983
105,3.12,3.12,1.0330379044370717,1.082378496198755,1,12.0,12.0,1.12,1.12,0.1475768434910102,0.154625499456965
106,3.15,3.15,1.0403701357902118,1.0915804158041578,1,12.115384615384617,12.115384615384617,1.1211538461538462,1.1211538461538462,0.1486243051128874,0.1559400594005939
107,3.18,3.18,1.0485678068778144,1.103480284802848,1,12.23076923076923,12.23076923076923,1.1223076923076922,1.1223076923076922,0.1497954009825449,0.1576400406861211
108,3.21,3.21,1.055141862988543,1.1061760863914056,1,12.346153846153848,12.346153846153848,1.1234615384615385,1.1234615384615385,0.1507345518555061,0.1580251551987722
109,3.24,3.24,1.0604400492933708,1.112879689141719,1,12.461538461538462,12.461538461538462,1.1246153846153846,1.1246153846153846,0.1514914356133387,0.1589828127345313
110,3.27,3.27,1.0671011515327922,1.1258820346824157,1,12.576923076923077,12.576923076923077,1.1257692307692309,1.1257692307692309,0.1524430216475417,0.1608402906689165
111,3.3,3.3,1.0750368693111303,1.1298683522549513,1,12.692307692307692,12.692307692307692,1.126923076923077,1.126923076923077,0.1535766956158757,0.1614097646078502
112,3.33,3.33,1.0828933936430771,1.1353398878816374,1,12.807692307692308,12.807692307692308,1.128076923076923,1.128076923076923,0.1546990562347253,0.1621914125545196
113,3.36,3.36,1.089029668684056,1.1451180201457187,1,12.923076923076923,12.923076923076923,1.1292307692307693,1.1292307692307693,0.1555756669548651,0.1635882885922455
114,3.39,3.39,1.0935182660114513,1.147245869010414,1,13.038461538461538,13.038461538461538,1.1303846153846153,1.1303846153846153,0.156216895144493,0.1638922670014876
115,3.42,3.42,1.1011988969966613,1.156191061910619,1,13.153846153846152,13.153846153846152,1.1315384615384616,1.1315384615384616,0.1573141281423802,0.165170151701517
116,3.45,3.45,1.109400347752254,1.163930139301393,1,13.26923076923077,13.26923076923077,1.1326923076923077,1.1326923076923077,0.1584857639646077,0.1662757341859133
117,3.48,3.48,1.1165583479276795,1.1733808409512667,1,13.384615384615383,13.384615384615383,1.1338461538461537,1.1338461538461537,0.1595083354182399,0.1676258344216095
118,3.51,3.51,1.1219287434238303,1.176270762707627,1,13.5,13.5,1.135,1.135,0.1602755347748329,0.1680386803868038
119,3.54,3.54,1.1266002227424647,1.1812671766564409,1,13.615384615384617,13.615384615384617,1.1361538461538463,1.1361538461538463,0.1609428889632092,0.1687524538080629
120,3.57,3.57,1.1336490338467466,1.189824734454241,1,13.73076923076923,13.73076923076923,1.1373076923076924,1.1373076923076924,0.1619498619781066,0.1699749620648915
121,3.6,3.6,1.1422793080736693,1.2013432634326344,1,13.846153846153848,13.846153846153848,1.1384615384615384,1.1384615384615384,0.1631827582962384,0.171620466204662
122,3.63,3.63,1.1487294094228544,1.203648760625537,1,13.961538461538462,13.961538461538462,1.1396153846153847,1.1396153846153847,0.164104201346122,0.1719498229465053
123,3.66,3.66,1.1535357969925797,1.2099532202218577,1,14.076923076923077,14.076923076923077,1.1407692307692308,1.1407692307692308,0.1647908281417971,0.1728504600316939
124,3.69,3.69,1.1591672465896694,1.216678718511323,1,14.192307692307692,14.192307692307692,1.141923076923077,1.141923076923077,0.1655953209413813,0.1738112455016175
125,3.72,3.72,1.1664271110621982,1.2220519015534983,1,14.307692307692308,14.307692307692308,1.143076923076923,1.143076923076923,0.1666324444374569,0.1745788430790712
126,3.75,3.75,1.1738138081533065,1.2289692724513457,1,14.423076923076923,14.423076923076923,1.1442307692307692,1.1442307692307692,0.1676876868790437,0.1755670389216208
127,3.78,3.78,1.1803922275715826,1.2382071320713206,1,14.538461538461538,14.538461538461538,1.1453846153846154,1.1453846153846154,0.1686274610816546,0.1768867331530458
128,3.81,3.81,1.1858125200205931,1.2416005625573496,1,14.653846153846152,14.653846153846152,1.1465384615384615,1.1465384615384615,0.1694017885743704,0.1773715089367642
129,3.84,3.84,1.1907724997897962,1.2496869968699686,1,14.76923076923077,14.76923076923077,1.1476923076923078,1.1476923076923078,0.170110357112828,0.1785267138385669
130,3.87,3.87,1.198596566084612,1.255514770664948,1,14.884615384615383,14.884615384615383,1.1488461538461539,1.1488461538461539,0.1712280808692303,0.1793592529521354
131,3.9,3.9,1.2059921017038628,1.258236116843927,1,15.0,15.0,1.15,1.15,0.1722845859576947,0.1797480166919896
132,3.93,3.93,1.2116530124107696,1.2655656556565569,1,15.115384615384617,15.115384615384617,1.1511538461538462,1.1511538461538462,0.1730932874872528,0.1807950936652224
133,3.96,3.96,1.2166541521072216,1.2752814597111488,1,15.23076923076923,15.23076923076923,1.1523076923076923,1.1523076923076923,0.1738077360153173,0.1821830656730212
134,3.99,3.99,1.2218071465981295,1.2799980499805,1,15.346153846153848,15.346153846153848,1.1534615384615385,1.1534615384615385,0.174543878085447,0.1828568642829285
135,4.02,4.02,1.2289855092424802,1.2826853268532683,1,15.46153846153846,15.46153846153846,1.1546153846153846,1.1546153846153846,0.1755693584632114,0.1832407609790383
136,4.05,4.05,1.2358414313770834,1.2898127257134642,1,15.576923076923077,15.576923076923077,1.1557692307692307,1.1557692307692307,0.1765487759110119,0.1842589608162091
137,4.08,4.08,1.241836168945536,1.2988992820962693,1,15.692307692307692,15.692307692307692,1.156923076923077,1.156923076923077,0.1774051669922194,0.185557040299467
138,4.11,4.11,1.2454654754664076,1.3014823251680794,1,15.80769230769231,15.80769230769231,1.1580769230769232,1.1580769230769232,0.1779236393523439,0.1859260464525828
139,4.14,4.14,1.250949415641805,1.3073349699014232,1,15.923076923076922,15.923076923076922,1.1592307692307693,1.1592307692307693,0.1787070593774007,0.1867621385573461
140,4.17,4.17,1.258165652244119,1.3115386326277054,1,16.03846153846154,16.03846153846154,1.1603846153846153,1.1603846153846153,0.1797379503205884,0.1873626618039579
141,4.2,4.2,1.2651930277704868,1.323908739087391,1,16.153846153846153,16.153846153846153,1.1615384615384614,1.1615384615384614,0.1807418611100695,0.1891298198696272
142,4.23,4.23,1.2706737701823652,1.3249831636247398,1,16.26923076923077,16.26923076923077,1.1626923076923077,1.1626923076923077,0.1815248243117664,0.1892833090892485
143,4.26,4.26,1.2745355342009634,1.3363421134211344,1,16.384615384615383,16.384615384615383,1.1638461538461538,1.1638461538461538,0.1820765048858519,0.1909060162030192
144,4.29,4.29,1.279123602187555,1.3395166002152632,1,16.5,16.5,1.165,1.165,0.1827319431696507,0.1913595143164661
145,4.32,4.32,1.2865322797820278,1.347280972809728,1,16.615384615384617,16.615384615384617,1.166153846153846,1.166153846153846,0.1837903256831468,0.1924687104013897
146,4.35,4.35,1.2935023704927673,1.3528635286352864,1,16.73076923076923,16.73076923076923,1.1673076923076924,1.1673076923076924,0.1847860529275382,0.1932662183764694
147,4.38,4.38,1.2982982307284217,1.35327144342872,1,16.846153846153847,16.846153846153847,1.1684615384615384,1.1684615384615384,0.1854711758183459,0.1933244919183885
148,4.41,4.41,1.302689376646344,1.3596468464684648,1,16.96153846153846,16.96153846153846,1.1696153846153847,1.1696153846153847,0.1860984823780491,0.1942352637812092
149,4.44,4.44,1.3077036993094249,1.3664855029092162,1,17.07692307692308,17.07692307692308,1.1707692307692308,1.1707692307692308,0.1868148141870607,0.1952122147013166
150,4.47,4.47,1.31491702552184,1.3734713295408816,1,17.192307692307693,17.192307692307693,1.1719230769230768,1.1719230769230768,0.1878452893602628,0.1962101899344116
151,4.5,4.5,1.3214798473844165,1.3796025891293395,1,17.307692307692307,17.307692307692307,1.1730769230769231,1.1730769230769231,0.1887828353406309,0.1970860841613342
152,4.53,4.53,1.326309612418631,1.3868357790720764,1,17.423076923076923,17.423076923076923,1.1742307692307692,1.1742307692307692,0.1894728017740901,0.1981193970102966
153,4.56,4.56,1.330353442699469,1.387871570286584,1,17.538461538461537,17.538461538461537,1.1753846153846155,1.1753846153846155,0.1900504918142098,0.1982673671837977
154,4.59,4.59,1.3354740374621468,1.3973237146164563,1,17.653846153846153,17.653846153846153,1.1765384615384615,1.1765384615384615,0.1907820053517352,0.1996176735166366
155,4.62,4.62,1.3415902808294615,1.4012695576463154,1,17.76923076923077,17.76923076923077,1.1776923076923076,1.1776923076923076,0.1916557544042088,0.200181365378045
156,4.65,4.65,1.348492759081105,1.4083765837658375,1,17.884615384615387,17.884615384615387,1.1788461538461539,1.1788461538461539,0.1926418227258721,0.2011966548236911
157,4.68,4.68,1.354013827277633,1.4108960658572105,1,18.0,18.0,1.18,1.18,0.1934305467539475,0.2015565808367443
158,4.71,4.71,1.357187735316052,1.4159316593165931,1,18.115384615384617,18.115384615384617,1.1811538461538462,1.1811538461538462,0.1938839621880074,0.2022759513309418
159,4.74,4.74,1.3620382595199143,1.4229297896427242,1,18.23076923076923,18.23076923076923,1.1823076923076923,1.1823076923076923,0.1945768942171306,0.2032756842346749
160,4.77,4.77,1.3688292851500252,1.427992317058449,1,18.346153846153843,18.346153846153843,1.1834615384615383,1.1834615384615383,0.1955470407357178,0.2039989024369213
161,4.8,4.8,1.3754401547975446,1.4338860802401128,1,18.46153846153846,18.46153846153846,1.1846153846153846,1.1846153846153846,0.1964914506853635,0.2048408686057304
162,4.83,4.83,1.3804738287303209,1.4354978032538948,1,18.57692307692308,18.57692307692308,1.185769230769231,1.185769230769231,0.1972105469614744,0.2050711147505564
163,4.86,4.86,1.383104636990229,1.447341792383441,1,18.692307692307693,18.692307692307693,1.186923076923077,1.186923076923077,0.1975863767128898,0.2067631131976344
164,4.89,4.89,1.3889533137169223,1.4490067400674007,1,18.807692307692307,18.807692307692307,1.188076923076923,1.188076923076923,0.1984219019595603,0.2070009628667715
165,4.92,4.92,1.3950774982448024,1.4583606550351216,1,18.923076923076923,18.923076923076923,1.1892307692307693,1.1892307692307693,0.1992967854635432,0.2083372364335888
166,4.95,4.95,1.4015852940233826,1.4604348543485437,1,19.03846153846154,19.03846153846154,1.1903846153846154,1.1903846153846154,0.2002264705747689,0.2086335506212205
167,4.98,4.98,1.4061297478035617,1.466981049120836,1,19.15384615384616,19.15384615384616,1.1915384615384617,1.1915384615384617,0.2008756782576516,0.2095687213029765
168,5.01,5.01,1.409796993281388,1.4727704777047772,1,19.26923076923077,19.26923076923077,1.1926923076923077,1.1926923076923077,0.2013995704687697,0.2103957825292539
169,5.04,5.04,1.415084310907339,1.4762521763148666,1,19.384615384615383,19.384615384615383,1.1938461538461538,1.1938461538461538,0.2021549015581912,0.2108931680449809
170,5.07,5.07,1.4200951824843433,1.4798641089859172,1,19.5,19.5,1.195,1.195,0.2028707403549061,0.2114091584265596
171,5.1,5.1,1.4259130987386832,1.4916970567488927,1,19.615384615384613,19.615384615384613,1.1961538461538461,1.1961538461538461,0.2037018712483833,0.2130995795355561
172,5.13,5.13,1.4292985855510818,1.4893493762523833,1,19.73076923076923,19.73076923076923,1.1973076923076924,1.1973076923076924,0.2041855122215831,0.2127641966074833
173,5.16,5.16,1.4334700525905704,1.4957743542952673,1,19.846153846153847,19.846153846153847,1.1984615384615385,1.1984615384615385,0.2047814360843672,0.2136820506136096
