frame,axis_0_2,axis_1_3,correct_force_0_2,correct_force_1_3,cycle,strain_x,strain_y,lambda_x,lambda_y,stress_x_mpa,stress_y_mpa
96,2.85,2.85,0.4997937148433098,0.5168467201913398,1,10.961538461538462,10.961538461538462,1.1096153846153847,1.1096153846153847,0.1249484287108274,0.1292116800478349
97,2.88,2.88,0.5049332132512978,0.5212508067198898,1,11.076923076923077,11.076923076923077,1.1107692307692307,1.1107692307692307,0.1262333033128244,0.1303127016799724
98,2.91,2.91,0.5091877155902061,0.5271581644387873,1,11.192307692307692,11.192307692307692,1.111923076923077,1.111923076923077,0.1272969288975515,0.1317895411096968
99,2.94,2.94,0.5123390256515261,0.5294150355296657,1,11.307692307692308,11.307692307692308,1.113076923076923,1.113076923076923,0.1280847564128815,0.1323537588824164
100,2.97,2.97,0.5167888445873542,0.5317138171381715,1,11.423076923076923,11.423076923076923,1.1142307692307691,1.1142307692307691,0.1291972111468385,0.1329284542845429
101,3.0,3.0,0.5211598298902518,0.5375258216867883,1,11.538461538461538,11.538461538461538,1.1153846153846154,1.1153846153846154,0.1302899574725629,0.134381455421697
102,3.03,3.03,0.5264952714280449,0.5471018848119515,1,11.653846153846152,11.653846153846152,1.1165384615384615,1.1165384615384615,0.1316238178570112,0.1367754712029878
103,3.06,3.06,0.531020560821751,0.5469031989170466,1,11.76923076923077,11.76923076923077,1.1176923076923078,1.1176923076923078,0.1327551402054377,0.1367257997292616
104,3.09,3.09,0.5335653235637219,0.5517976041829384,1,11.884615384615383,11.884615384615383,1.1188461538461538,1.1188461538461538,0.1333913308909305,0.1379494010457346
105,3.12,3.12,0.5379557036580557,0.55722070151736,1,12.0,12.0,1.12,1.12,0.1344889259145139,0.13930517537934
106,3.15,3.15,0.5423945831657624,0.5624053366970452,1,12.115384615384617,12.115384615384617,1.1211538461538462,1.1211538461538462,0.1355986457914406,0.1406013341742613
107,3.18,3.18,0.5468475596689504,0.5649256492564926,1,12.23076923076923,12.23076923076923,1.1223076923076922,1.1223076923076922,0.1367118899172376,0.1412314123141231
108,3.21,3.21,0.5516677896714576,0.5717702866683838,1,12.346153846153848,12.346153846153848,1.1234615384615385,1.1234615384615385,0.1379169474178644,0.1429425716670959
109,3.24,3.24,0.5555304597052574,0.5759775097750978,1,12.461538461538462,12.461538461538462,1.1246153846153846,1.1246153846153846,0.1388826149263143,0.1439943774437744
110,3.27,3.27,0.558745788476042,0.5808656424002664,1,12.576923076923077,12.576923076923077,1.1257692307692309,1.1257692307692309,0.1396864471190105,0.1452164106000666
111,3.3,3.3,0.562496435164576,0.583439834398344,1,12.692307692307692,12.692307692307692,1.126923076923077,1.126923076923077,0.140624108791144,0.145859958599586
112,3.33,3.33,0.5672787153769632,0.5896147754580994,1,12.807692307692308,12.807692307692308,1.128076923076923,1.128076923076923,0.1418196788442408,0.1474036938645248
113,3.36,3.36,0.571498024665998,0.5938041880418805,1,12.923076923076923,12.923076923076923,1.1292307692307693,1.1292307692307693,0.1428745061664995,0.1484510470104701
114,3.39,3.39,0.5748746963739154,0.5969837284579742,1,13.038461538461538,13.038461538461538,1.1303846153846153,1.1303846153846153,0.1437186740934788,0.1492459321144935
115,3.42,3.42,0.5790306365913769,0.6002511749255423,1,13.153846153846152,13.153846153846152,1.1315384615384616,1.1315384615384616,0.1447576591478442,0.1500627937313856
116,3.45,3.45,0.5821958007072185,0.6053015702570819,1,13.26923076923077,13.26923076923077,1.1326923076923077,1.1326923076923077,0.1455489501768046,0.1513253925642704
117,3.48,3.48,0.5869718364173457,0.610615899262441,1,13.384615384615383,13.384615384615383,1.1338461538461537,1.1338461538461537,0.1467429591043364,0.1526539748156102
118,3.51,3.51,0.5918071144704763,0.6138061380613806,1,13.5,13.5,1.135,1.135,0.147951778617619,0.1534515345153451
119,3.54,3.54,0.5950167234217812,0.6166436664366645,1,13.615384615384617,13.615384615384617,1.1361538461538463,1.1361538461538463,0.1487541808554453,0.1541609166091661
120,3.57,3.57,0.5978990231452569,0.6181119282457193,1,13.73076923076923,13.73076923076923,1.1373076923076924,1.1373076923076924,0.1494747557863142,0.1545279820614298
121,3.6,3.6,0.6023091246609683,0.6284752847528475,1,13.846153846153848,13.846153846153848,1.1384615384615384,1.1384615384615384,0.150577281165242,0.1571188211882118
122,3.63,3.63,0.6065679567513053,0.6312531228760564,1,13.961538461538462,13.961538461538462,1.1396153846153847,1.1396153846153847,0.1516419891878263,0.1578132807190141
123,3.66,3.66,0.6104282926495258,0.6341643416434164,1,14.076923076923077,14.076923076923077,1.1407692307692308,1.1407692307692308,0.1526070731623814,0.1585410854108541
124,3.69,3.69,0.61363189303134,0.6408017911596741,1,14.192307692307692,14.192307692307692,1.141923076923077,1.141923076923077,0.153407973257835,0.1602004477899185
125,3.72,3.72,0.6174701882431806,0.6445849458494585,1,14.307692307692308,14.307692307692308,1.143076923076923,1.143076923076923,0.1543675470607951,0.1611462364623646
126,3.75,3.75,0.6208402447187936,0.6487215734226307,1,14.423076923076923,14.423076923076923,1.1442307692307692,1.1442307692307692,0.1552100611796984,0.1621803933556577
127,3.78,3.78,0.6257081402200821,0.6549572995729958,1,14.538461538461538,14.538461538461538,1.1453846153846154,1.1453846153846154,0.1564270350550205,0.1637393248932489
128,3.81,3.81,0.6296208762942105,0.6558112132845466,1,14.653846153846152,14.653846153846152,1.1465384615384615,1.1465384615384615,0.1574052190735526,0.1639528033211366
129,3.84,3.84,0.6318826758595854,0.6621536166100577,1,14.76923076923077,14.76923076923077,1.1476923076923078,1.1476923076923078,0.1579706689648963,0.1655384041525144
130,3.87,3.87,0.6352716885113499,0.6648409341236269,1,14.884615384615383,14.884615384615383,1.1488461538461539,1.1488461538461539,0.1588179221278374,0.1662102335309067
131,3.9,3.9,0.6395962748670818,0.6674649246492464,1,15.0,15.0,1.15,1.15,0.1598990687167704,0.1668662311623116
132,3.93,3.93,0.6438236093626909,0.6746751471346131,1,15.115384615384617,15.115384615384617,1.1511538461538462,1.1511538461538462,0.1609559023406727,0.1686687867836533
133,3.96,3.96,0.6477371956289649,0.6762798576261625,1,15.23076923076923,15.23076923076923,1.1523076923076923,1.1523076923076923,0.1619342989072412,0.1690699644065406
134,3.99,3.99,0.6500955701651547,0.6779972110065928,1,15.346153846153848,15.346153846153848,1.1534615384615385,1.1534615384615385,0.1625238925412886,0.1694993027516482
135,4.02,4.02,0.653073338575278,0.6832146424912525,1,15.46153846153846,15.46153846153846,1.1546153846153846,1.1546153846153846,0.1632683346438195,0.1708036606228131
136,4.05,4.05,0.6566240755577692,0.6894092599929831,1,15.576923076923077,15.576923076923077,1.1557692307692307,1.1557692307692307,0.1641560188894423,0.1723523149982457
137,4.08,4.08,0.6623819587759513,0.6936123671581544,1,15.692307692307692,15.692307692307692,1.156923076923077,1.156923076923077,0.1655954896939878,0.1734030917895386
138,4.11,4.11,0.665098898585144,0.6936413329650538,1,15.80769230769231,15.80769230769231,1.1580769230769232,1.1580769230769232,0.166274724646286,0.1734103332412634
139,4.14,4.14,0.667879279934669,0.695050950509505,1,15.923076923076922,15.923076923076922,1.1592307692307693,1.1592307692307693,0.1669698199836672,0.1737627376273763
140,4.17,4.17,0.6713424458248478,0.7012645403547632,1,16.03846153846154,16.03846153846154,1.1603846153846153,1.1603846153846153,0.1678356114562119,0.1753161350886908
141,4.2,4.2,0.675271328681694,0.7046242962429625,1,16.153846153846153,16.153846153846153,1.1615384615384614,1.1615384615384614,0.1688178321704235,0.1761560740607406
142,4.23,4.23,0.6791406301308119,0.7092241612071293,1,16.26923076923077,16.26923076923077,1.1626923076923077,1.1626923076923077,0.1697851575327029,0.1773060403017823
143,4.26,4.26,0.6828217004125015,0.7154837065612036,1,16.384615384615383,16.384615384615383,1.1638461538461538,1.1638461538461538,0.1707054251031253,0.1788709266403009
144,4.29,4.29,0.6851084660581999,0.7169592601098425,1,16.5,16.5,1.165,1.165,0.1712771165145499,0.1792398150274606
145,4.32,4.32,0.688645194896073,0.7174287173906221,1,16.615384615384617,16.615384615384617,1.166153846153846,1.166153846153846,0.1721612987240182,0.1793571793476555
146,4.35,4.35,0.6919239342286747,0.7229547295472954,1,16.73076923076923,16.73076923076923,1.1673076923076924,1.1673076923076924,0.1729809835571686,0.1807386823868238
147,4.38,4.38,0.6958404397048678,0.7281472568420264,1,16.846153846153847,16.846153846153847,1.1684615384615384,1.1684615384615384,0.1739601099262169,0.1820368142105066
148,4.41,4.41,0.69908425204524,0.7339493222518432,1,16.96153846153846,16.96153846153846,1.1696153846153847,1.1696153846153847,0.17477106301131,0.1834873305629608
149,4.44,4.44,0.7024992559239798,0.7327480774807748,1,17.07692307692308,17.07692307692308,1.1707692307692308,1.1707692307692308,0.1756248139809949,0.1831870193701937
150,4.47,4.47,0.7055007074740338,0.7379887591979367,1,17.192307692307693,17.192307692307693,1.1719230769230768,1.1719230769230768,0.1763751768685084,0.1844971897994841
151,4.5,4.5,0.7094314220756414,0.7412806628066281,1,17.307692307692307,17.307692307692307,1.1730769230769231,1.1730769230769231,0.1773578555189103,0.185320165701657
152,4.53,4.53,0.7128230784201252,0.7442631926319264,1,17.423076923076923,17.423076923076923,1.1742307692307692,1.1742307692307692,0.1782057696050313,0.1860657981579816
153,4.56,4.56,0.7162217930945036,0.7510063893742386,1,17.538461538461537,17.538461538461537,1.1753846153846155,1.1753846153846155,0.1790554482736259,0.1877515973435596
154,4.59,4.59,0.7184347036618597,0.7508015856020629,1,17.653846153846153,17.653846153846153,1.1765384615384615,1.1765384615384615,0.1796086759154649,0.1877003964005157
155,4.62,4.62,0.7223896529905778,0.756830757962752,1,17.76923076923077,17.76923076923077,1.1776923076923076,1.1776923076923076,0.1805974132476444,0.189207689490688
156,4.65,4.65,0.7256323973132148,0.7632318823188232,1,17.884615384615387,17.884615384615387,1.1788461538461539,1.1788461538461539,0.1814080993283037,0.1908079705797058
157,4.68,4.68,0.7295147403194522,0.7621555525900088,1,18.0,18.0,1.18,1.18,0.182378685079863,0.1905388881475022
158,4.71,4.71,0.7325898727307539,0.7632141321413214,1,18.115384615384617,18.115384615384617,1.1811538461538462,1.1811538461538462,0.1831474681826884,0.1908035330353303
159,4.74,4.74,0.735030300051665,0.7700019241571726,1,18.23076923076923,18.23076923076923,1.1823076923076923,1.1823076923076923,0.1837575750129162,0.1925004810392931
160,4.77,4.77,0.7381747242072629,0.7770230202302022,1,18.346153846153843,18.346153846153843,1.1834615384615383,1.1834615384615383,0.1845436810518157,0.1942557550575505
161,4.8,4.8,0.7421350185551938,0.7736410122721916,1,18.46153846153846,18.46153846153846,1.1846153846153846,1.1846153846153846,0.1855337546387984,0.1934102530680479
162,4.83,4.83,0.7452625848319901,0.7772984626397987,1,18.57692307692308,18.57692307692308,1.185769230769231,1.185769230769231,0.1863156462079975,0.1943246156599496
163,4.86,4.86,0.7474449400141587,0.7831263312633125,1,18.692307692307693,18.692307692307693,1.186923076923077,1.186923076923077,0.1868612350035396,0.1957815828158281
164,4.89,4.89,0.750838206735347,0.7869329924826342,1,18.807692307692307,18.807692307692307,1.188076923076923,1.188076923076923,0.1877095516838367,0.1967332481206585
165,4.92,4.92,0.7544569815010147,0.7870160598157705,1,18.923076923076923,18.923076923076923,1.1892307692307693,1.1892307692307693,0.1886142453752537,0.1967540149539426
166,4.95,4.95,0.7569302813277273,0.7905632504600908,1,19.03846153846154,19.03846153846154,1.1903846153846154,1.1903846153846154,0.1892325703319318,0.1976408126150227
167,4.98,4.98,0.7611104093382228,0.7952262884697813,1,19.15384615384616,19.15384615384616,1.1915384615384617,1.1915384615384617,0.1902776023345557,0.1988065721174453
168,5.01,5.01,0.7639540222826727,0.8005569710869522,1,19.26923076923077,19.26923076923077,1.1926923076923077,1.1926923076923077,0.1909885055706682,0.200139242771738
169,5.04,5.04,0.7666679807080312,0.801260512605126,1,19.384615384615383,19.384615384615383,1.1938461538461538,1.1938461538461538,0.1916669951770078,0.2003151281512815
170,5.07,5.07,0.7697319953388289,0.8040317410563269,1,19.5,19.5,1.195,1.195,0.1924329988347072,0.2010079352640817
171,5.1,5.1,0.7729292066668103,0.8082274788265124,1,19.615384615384613,19.615384615384613,1.1961538461538461,1.1961538461538461,0.1932323016667025,0.2020568697066281
172,5.13,5.13,0.776985356492101,0.8114690629664917,1,19.73076923076923,19.73076923076923,1.1973076923076924,1.1973076923076924,0.1942463391230252,0.2028672657416229
