frame,axis_0_2,correct_force_0_2,cycle,strain_x,lambda_x,stress_x_mpa
75,2.22,0.2136845799864903,1,8.53846153846154,1.0853846153846154,0.0854738319945961
76,2.25,0.2155913319811197,1,8.653846153846153,1.0865384615384615,0.0862365327924478
77,2.28,0.2186435583941784,1,8.769230769230768,1.0876923076923077,0.0874574233576713
78,2.31,0.2211665657601948,1,8.884615384615385,1.0888461538461538,0.0884666263040779
79,2.34,0.2228185260419902,1,9.0,1.09,0.089127410416796
80,2.37,0.2250965688319472,1,9.115384615384617,1.0911538461538461,0.0900386275327788
81,2.4,0.2266945750404045,1,9.23076923076923,1.0923076923076922,0.0906778300161618
82,2.43,0.2292215026719897,1,9.346153846153848,1.0934615384615385,0.0916886010687959
83,2.46,0.2318736015216869,1,9.461538461538462,1.0946153846153845,0.0927494406086747
84,2.49,0.2336080245856913,1,9.576923076923078,1.0957692307692308,0.0934432098342765
85,2.52,0.2358032419604628,1,9.692307692307692,1.096923076923077,0.0943212967841851
86,2.55,0.2377018295078653,1,9.807692307692308,1.0980769230769232,0.0950807318031461
87,2.58,0.2396858537604413,1,9.923076923076923,1.0992307692307692,0.0958743415041765
88,2.61,0.2423557209753244,1,10.038461538461538,1.1003846153846153,0.0969422883901297
89,2.64,0.2448599836287972,1,10.153846153846152,1.1015384615384616,0.0979439934515189
90,2.67,0.2466018815879294,1,10.26923076923077,1.1026923076923076,0.0986407526351717
91,2.7,0.2481450021942973,1,10.384615384615383,1.103846153846154,0.0992580008777189
92,2.73,0.2509738246583054,1,10.5,1.105,0.1003895298633221
93,2.76,0.2530182118736445,1,10.615384615384617,1.1061538461538463,0.1012072847494578
94,2.79,0.2545159194665546,1,10.73076923076923,1.1073076923076923,0.1018063677866218
95,2.82,0.2567534178510247,1,10.846153846153848,1.1084615384615384,0.1027013671404098
96,2.85,0.2594210976285142,1,10.961538461538462,1.1096153846153847,0.1037684390514056
97,2.88,0.2609384531185322,1,11.076923076923077,1.1107692307692307,0.1043753812474129
98,2.91,0.2639092825693417,1,11.192307692307692,1.111923076923077,0.1055637130277366
99,2.94,0.2659700481290858,1,11.307692307692308,1.113076923076923,0.1063880192516343
100,2.97,0.2673317462335018,1,11.423076923076923,1.1142307692307691,0.1069326984934007
101,3.0,0.2703075733826815,1,11.538461538461538,1.1153846153846154,0.1081230293530726
102,3.03,0.2721894791191355,1,11.653846153846152,1.1165384615384615,0.1088757916476542
103,3.06,0.2740960298004103,1,11.76923076923077,1.1176923076923078,0.1096384119201641
104,3.09,0.2751827913807098,1,11.884615384615383,1.1188461538461538,0.1100731165522839
105,3.12,0.2773697219846907,1,12.0,1.12,0.1109478887938762
106,3.15,0.2798037279691592,1,12.115384615384617,1.1211538461538462,0.1119214911876636
107,3.18,0.2818668163753011,1,12.23076923076923,1.1223076923076922,0.1127467265501204
108,3.21,0.2839363085501399,1,12.346153846153848,1.1234615384615385,0.1135745234200559
109,3.24,0.28602157330748,1,12.461538461538462,1.1246153846153846,0.114408629322992
110,3.27,0.2882106510804001,1,12.576923076923077,1.1257692307692309,0.11528426043216
111,3.3,0.2891582455325503,1,12.692307692307692,1.126923076923077,0.1156632982130201
112,3.33,0.2915442291077083,1,12.807692307692308,1.128076923076923,0.1166176916430833
113,3.36,0.2929715785290826,1,12.923076923076923,1.1292307692307693,0.117188631411633
114,3.39,0.2953953926183198,1,13.038461538461538,1.1303846153846153,0.1181581570473279
115,3.42,0.2973086893140073,1,13.153846153846152,1.1315384615384616,0.1189234757256029
116,3.45,0.2996879815299622,1,13.26923076923077,1.1326923076923077,0.1198751926119848
117,3.48,0.3016695256650525,1,13.384615384615383,1.1338461538461537,0.120667810266021
118,3.51,0.3030691479781923,1,13.5,1.135,0.1212276591912769
119,3.54,0.3043375001902782,1,13.615384615384617,1.1361538461538463,0.1217350000761113
120,3.57,0.3067754897876385,1,13.73076923076923,1.1373076923076924,0.1227101959150554
121,3.6,0.30862880745172,1,13.846153846153848,1.1384615384615384,0.123451522980688
122,3.63,0.3112655437775765,1,13.961538461538462,1.1396153846153847,0.1245062175110306
123,3.66,0.3117015934483724,1,14.076923076923077,1.1407692307692308,0.1246806373793489
124,3.69,0.3134977080738759,1,14.192307692307692,1.141923076923077,0.1253990832295503
125,3.72,0.3151748402605729,1,14.307692307692308,1.143076923076923,0.1260699361042291
126,3.75,0.317952805792008,1,14.423076923076923,1.1442307692307692,0.1271811223168032
127,3.78,0.3198513032884465,1,14.538461538461538,1.1453846153846154,0.1279405213153786
128,3.81,0.3207177733436763,1,14.653846153846152,1.1465384615384615,0.1282871093374705
129,3.84,0.322762102016546,1,14.76923076923077,1.1476923076923078,0.1291048408066184
130,3.87,0.3247011753335383,1,14.884615384615383,1.1488461538461539,0.1298804701334153
131,3.9,0.3269238877821573,1,15.0,1.15,0.1307695551128629
132,3.93,0.3284960949800268,1,15.115384615384617,1.1511538461538462,0.1313984379920107
133,3.96,0.3302177080485992,1,15.23076923076923,1.1523076923076923,0.1320870832194396
134,3.99,0.3310881714209678,1,15.346153846153848,1.1534615384615385,0.1324352685683871
135,4.02,0.3334264548790421,1,15.46153846153846,1.1546153846153846,0.1333705819516168
136,4.05,0.3358857662254446,1,15.576923076923077,1.1557692307692307,0.1343543064901778
137,4.08,0.3380550405941729,1,15.692307692307692,1.156923076923077,0.1352220162376692
138,4.11,0.3395850936605085,1,15.80769230769231,1.1580769230769232,0.1358340374642034
139,4.14,0.3403642231896631,1,15.923076923076922,1.1592307692307693,0.1361456892758652
140,4.17,0.3423791167623223,1,16.03846153846154,1.1603846153846153,0.1369516467049289
141,4.2,0.3452187053916543,1,16.153846153846153,1.1615384615384614,0.1380874821566617
142,4.23,0.3460731550045661,1,16.26923076923077,1.1626923076923077,0.1384292620018264
143,4.26,0.3478358230999793,1,16.384615384615383,1.1638461538461538,0.1391343292399917
144,4.29,0.3491236951742846,1,16.5,1.165,0.1396494780697138
145,4.32,0.3507040576378842,1,16.615384615384617,1.166153846153846,0.1402816230551537
146,4.35,0.3530013456404039,1,16.73076923076923,1.1673076923076924,0.1412005382561615
147,4.38,0.3544837914167572,1,16.846153846153847,1.1684615384615384,0.1417935165667029
148,4.41,0.3550913972831638,1,16.96153846153846,1.1696153846153847,0.1420365589132655
149,4.44,0.3570366763855288,1,17.07692307692308,1.1707692307692308,0.1428146705542115
150,4.47,0.3583119463855423,1,17.192307692307693,1.1719230769230768,0.1433247785542169
151,4.5,0.3615339327897957,1,17.307692307692307,1.1730769230769231,0.1446135731159183
152,4.53,0.3629419986821244,1,17.423076923076923,1.1742307692307692,0.1451767994728497
153,4.56,0.3634930129831815,1,17.538461538461537,1.1753846153846155,0.1453972051932726
154,4.59,0.3647873316249718,1,17.653846153846153,1.1765384615384615,0.1459149326499887
155,4.62,0.3666349455118898,1,17.76923076923077,1.1776923076923076,0.1466539782047559
156,4.65,0.3694112099071631,1,17.884615384615387,1.1788461538461539,0.1477644839628652
157,4.68,0.3715197603140246,1,18.0,1.18,0.1486079041256098
158,4.71,0.3721797811768654,1,18.115384615384617,1.1811538461538462,0.1488719124707462
159,4.74,0.3721839395273776,1,18.23076923076923,1.1823076923076923,0.148873575810951
160,4.77,0.3746401656572824,1,18.346153846153843,1.1834615384615383,0.149856066262913
161,4.8,0.3768519680852637,1,18.46153846153846,1.1846153846153846,0.1507407872341055
162,4.83,0.3793747614573387,1,18.57692307692308,1.185769230769231,0.1517499045829355
163,4.86,0.378831672161639,1,18.692307692307693,1.186923076923077,0.1515326688646556
164,4.89,0.380471347383816,1,18.807692307692307,1.188076923076923,0.1521885389535264
165,4.92,0.3826644493995586,1,18.923076923076923,1.1892307692307693,0.1530657797598234
166,4.95,0.3852132261184265,1,19.03846153846154,1.1903846153846154,0.1540852904473706
167,4.98,0.386928752866747,1,19.15384615384616,1.1915384615384617,0.1547715011466988
168,5.01,0.3863175944840272,1,19.26923076923077,1.1926923076923077,0.1545270377936108
169,5.04,0.3877752671360806,1,19.384615384615383,1.1938461538461538,0.1551101068544322
170,5.07,0.3904196013312859,1,19.5,1.195,0.1561678405325144
171,5.1,0.392648909242239,1,19.615384615384613,1.1961538461538461,0.1570595636968956
172,5.13,0.3940753457914854,1,19.73076923076923,1.1973076923076924,0.1576301383165941
173,5.16,0.3947470674237302,1,19.846153846153847,1.1984615384615385,0.1578988269694921
174,5.19,0.3962699101377185,1,19.96153846153846,1.1996153846153845,0.1585079640550874
175,5.22,0.3984607340433642,1,20.07692307692308,1.2007692307692308,0.1593842936173456
176,5.25,0.4005412971513848,1,20.192307692307693,1.2019230769230769,0.1602165188605539
177,5.28,0.4022130418960163,1,20.307692307692307,1.2030769230769232,0.1608852167584065
178,5.31,0.4014180090022523,1,20.423076923076923,1.2042307692307692,0.1605672036009009
179,5.34,0.4037910471006788,1,20.53846153846154,1.2053846153846153,0.1615164188402715
180,5.37,0.4051569992022234,1,20.653846153846157,1.2065384615384616,0.1620627996808893
181,5.4,0.4077903964996414,1,20.76923076923077,1.2076923076923076,0.1631161585998565
182,5.43,0.4085172684914173,1,20.884615384615383,1.208846153846154,0.1634069073965669
183,5.46,0.4090557101423497,1,21.0,1.21,0.1636222840569398
184,5.49,0.4103333420281964,1,21.115384615384617,1.2111538461538462,0.1641333368112785
185,5.52,0.4126236119692759,1,21.23076923076923,1.2123076923076923,0.1650494447877104
186,5.55,0.4153115818425833,1,21.346153846153847,1.2134615384615386,0.1661246327370333
187,5.58,0.4160701779301069,1,21.46153846153846,1.2146153846153847,0.1664280711720427
188,5.61,0.4165431120593342,1,21.57692307692308,1.2157692307692307,0.1666172448237337
189,5.64,0.417972816859969,1,21.692307692307693,1.216923076923077,0.1671891267439876
190,5.67,0.4209434524149167,1,21.807692307692307,1.218076923076923,0.1683773809659667
191,5.7,0.4221481104870652,1,21.923076923076923,1.2192307692307693,0.1688592441948261
192,5.73,0.4231692467766965,1,22.03846153846154,1.2203846153846154,0.1692676987106786
193,5.76,0.4230637309910821,1,22.153846153846157,1.2215384615384615,0.1692254923964328
194,5.79,0.424989595348522,1,22.26923076923077,1.2226923076923077,0.1699958381394088
195,5.82,0.426876860982551,1,22.384615384615383,1.2238461538461538,0.1707507443930204
196,5.85,0.4297325956716485,1,22.5,1.225,0.1718930382686594
197,5.88,0.4303864723780369,1,22.615384615384617,1.2261538461538461,0.1721545889512147
198,5.91,0.4294311960494568,1,22.73076923076923,1.2273076923076922,0.1717724784197827
199,5.94,0.4315260748349687,1,22.846153846153847,1.2284615384615385,0.1726104299339875
200,5.97,0.4341130643040275,1,22.96153846153846,1.2296153846153846,0.173645225721611
201,6.0,0.4362921499334933,1,23.07692307692308,1.2307692307692308,0.1745168599733973
202,6.03,0.4368373903020758,1,23.192307692307693,1.231923076923077,0.1747349561208303
203,6.06,0.4353129023072362,1,23.307692307692307,1.233076923076923,0.1741251609228944
204,6.09,0.4375861979018658,1,23.423076923076923,1.2342307692307692,0.1750344791607463
205,6.12,0.4407193077784688,1,23.53846153846154,1.2353846153846155,0.1762877231113875
206,6.15,0.4422884731536745,1,23.653846153846157,1.2365384615384616,0.1769153892614698
207,6.18,0.4418032552661434,1,23.76923076923077,1.2376923076923076,0.1767213021064574
208,6.21,0.4421233051109864,1,23.884615384615383,1.2388461538461537,0.1768493220443946
209,6.24,0.4444101952129586,1,24.0,1.24,0.1777640780851834
210,6.27,0.4475324309801991,1,24.115384615384617,1.2411538461538463,0.1790129723920796
211,6.3,0.4493033293838125,1,24.23076923076923,1.2423076923076923,0.179721331753525
212,6.33,0.4494768778919359,1,24.346153846153847,1.2434615384615384,0.1797907511567743
213,6.36,0.4493638424604336,1,24.46153846153846,1.2446153846153847,0.1797455369841734
214,6.39,0.4508752384722167,1,24.57692307692308,1.2457692307692307,0.1803500953888867
215,6.42,0.4540884287494921,1,24.692307692307693,1.246923076923077,0.1816353714997968
216,6.45,0.4552487040444202,1,24.807692307692307,1.248076923076923,0.1820994816177681
217,6.48,0.4558532864511566,1,24.923076923076923,1.2492307692307691,0.1823413145804626
218,6.51,0.456025586348009,1,25.03846153846154,1.2503846153846154,0.1824102345392036
219,6.54,0.4571203848467134,1,25.153846153846157,1.2515384615384615,0.1828481539386853
220,6.57,0.459387419166585,1,25.26923076923077,1.2526923076923078,0.183754967666634
221,6.6,0.46130718339538,1,25.384615384615383,1.2538461538461538,0.184522873358152
222,6.63,0.4620485813103582,1,25.5,1.255,0.1848194325241433
223,6.66,0.4622359758048529,1,25.615384615384617,1.2561538461538462,0.1848943903219411
224,6.69,0.4634867492098996,1,25.73076923076923,1.2573076923076922,0.1853946996839598
225,6.72,0.4662515669101971,1,25.846153846153847,1.2584615384615385,0.1865006267640788
226,6.75,0.4684314696928791,1,25.96153846153846,1.2596153846153846,0.1873725878771516
227,6.78,0.4681145560882971,1,26.07692307692308,1.2607692307692309,0.1872458224353188
228,6.81,0.4681550661535399,1,26.192307692307693,1.261923076923077,0.187262026461416
229,6.84,0.4704721256780458,1,26.307692307692307,1.263076923076923,0.1881888502712183
230,6.87,0.4722575514896945,1,26.423076923076923,1.2642307692307693,0.1889030205958778
231,6.9,0.4744197909855564,1,26.53846153846154,1.2653846153846153,0.1897679163942225
232,6.93,0.4741852897733938,1,26.653846153846157,1.2665384615384616,0.1896741159093575
233,6.96,0.4745158054401722,1,26.76923076923077,1.2676923076923077,0.1898063221760689
234,6.99,0.4757754323384779,1,26.884615384615383,1.268846153846154,0.1903101729353911
235,7.02,0.4782253156612657,1,27.0,1.27,0.1912901262645062
236,7.05,0.4802878809389753,1,27.115384615384617,1.271153846153846,0.1921151523755901
237,7.08,0.4793677240525814,1,27.23076923076923,1.2723076923076924,0.1917470896210325
238,7.11,0.4804495165634297,1,27.346153846153847,1.2734615384615384,0.1921798066253719
239,7.14,0.4821745911285949,1,27.46153846153846,1.2746153846153847,0.1928698364514379
240,7.17,0.4848652182861289,1,27.57692307692308,1.2757692307692308,0.1939460873144515
241,7.2,0.4865417030688579,1,27.692307692307693,1.2769230769230768,0.1946166812275432
242,7.23,0.4864851622547743,1,27.807692307692307,1.278076923076923,0.1945940649019097
243,7.26,0.4862992596450683,1,27.923076923076923,1.2792307692307692,0.1945197038580273
244,7.29,0.4879843182107324,1,28.03846153846154,1.2803846153846155,0.195193727284293
245,7.32,0.4909802526210415,1,28.153846153846157,1.2815384615384615,0.1963921010484166
246,7.35,0.4921794698972296,1,28.26923076923077,1.2826923076923076,0.1968717879588918
247,7.38,0.4916033756508295,1,28.384615384615383,1.2838461538461539,0.1966413502603318
248,7.41,0.4918939055375215,1,28.5,1.285,0.1967575622150086
249,7.44,0.4949311137400995,1,28.615384615384617,1.2861538461538462,0.1979724454960398
250,7.47,0.4963065172889199,1,28.73076923076923,1.2873076923076923,0.1985226069155679
251,7.5,0.4976531708963021,1,28.846153846153847,1.2884615384615385,0.1990612683585208
252,7.53,0.4984498525555486,1,28.96153846153846,1.2896153846153846,0.1993799410222194
253,7.56,0.4975841413668796,1,29.07692307692308,1.290769230769231,0.1990336565467518
254,7.59,0.4990785332104218,1,29.192307692307693,1.291923076923077,0.1996314132841687
255,7.62,0.5032321013917971,1,29.307692307692307,1.293076923076923,0.2012928405567188
256,7.65,0.5035209086272606,1,29.423076923076923,1.2942307692307693,0.2014083634509042
257,7.68,0.503257295341189,1,29.53846153846154,1.2953846153846154,0.2013029181364756
258,7.71,0.5043895347604289,1,29.653846153846157,1.2965384615384616,0.2017558139041715
259,7.74,0.5069280050683889,1,29.76923076923077,1.2976923076923077,0.2027712020273555
260,7.77,0.5092400149142394,1,29.884615384615383,1.2988461538461538,0.2036960059656958
261,7.8,0.5097326006999277,1,30.0,1.3,0.2038930402799711
262,7.83,0.5097248669878032,1,30.115384615384617,1.301153846153846,0.2038899467951212
263,7.86,0.5097823096128412,1,30.23076923076923,1.3023076923076924,0.2039129238451365
264,7.89,0.5121810720964737,1,30.346153846153847,1.3034615384615384,0.2048724288385895
265,7.92,0.5150389656663408,1,30.46153846153846,1.3046153846153845,0.2060155862665363
266,7.95,0.5152413929460388,1,30.57692307692308,1.3057692307692308,0.2060965571784155
267,7.98,0.5144066518414607,1,30.692307692307693,1.3069230769230769,0.2057626607365843
268,8.01,0.5151198827037993,1,30.807692307692307,1.3080769230769231,0.2060479530815197
269,8.04,0.5171598580291827,1,30.92307692307692,1.3092307692307692,0.2068639432116731
270,8.07,0.519868073536729,1,31.03846153846154,1.3103846153846155,0.2079472294146916
271,8.1,0.5206197250870822,1,31.153846153846157,1.3115384615384615,0.2082478900348329
272,8.13,0.5194287627717746,1,31.269230769230774,1.3126923076923078,0.2077715051087099
273,8.16,0.5201929929004632,1,31.384615384615383,1.3138461538461539,0.2080771971601852
274,8.19,0.5225350561711181,1,31.5,1.315,0.2090140224684472
275,8.22,0.5246696052513657,1,31.61538461538462,1.3161538461538462,0.2098678421005463
276,8.25,0.5253344722094366,1,31.73076923076923,1.3173076923076923,0.2101337888837746
277,8.28,0.5244764446322835,1,31.846153846153843,1.3184615384615384,0.2097905778529134
278,8.31,0.5261755384532847,1,31.96153846153846,1.3196153846153846,0.2104702153813139
279,8.34,0.5282541762664897,1,32.07692307692308,1.3207692307692307,0.2113016705065959
280,8.37,0.530928902011386,1,32.192307692307686,1.3219230769230768,0.2123715608045544
281,8.4,0.5309199932122602,1,32.30769230769231,1.323076923076923,0.2123679972849041
282,8.43,0.5303510152765456,1,32.42307692307692,1.3242307692307693,0.2121404061106182
283,8.46,0.5310650813214236,1,32.53846153846154,1.3253846153846154,0.2124260325285694
284,8.49,0.5338302738002996,1,32.65384615384615,1.3265384615384614,0.2135321095201198
285,8.52,0.5360480000121262,1,32.76923076923077,1.3276923076923077,0.2144192000048504
286,8.55,0.5362706288982555,1,32.88461538461539,1.3288461538461538,0.2145082515593022
287,8.58,0.5356562587990332,1,33.0,1.33,0.2142625035196133
288,8.61,0.5371980920149578,1,33.11538461538461,1.3311538461538461,0.2148792368059831
289,8.64,0.5391091471964041,1,33.23076923076923,1.3323076923076924,0.2156436588785616
290,8.67,0.5405957688910156,1,33.34615384615385,1.3334615384615385,0.2162383075564062
291,8.7,0.5419686784705804,1,33.46153846153846,1.3346153846153845,0.2167874713882321
292,8.73,0.5419800031600913,1,33.57692307692308,1.3357692307692308,0.2167920012640365
293,8.76,0.5426560243354723,1,33.69230769230769,1.3369230769230769,0.2170624097341889
294,8.79,0.5451963223396598,1,33.80769230769231,1.338076923076923,0.2180785289358639
295,8.82,0.5467596214613559,1,33.92307692307692,1.3392307692307692,0.2187038485845424
296,8.85,0.5468970226334218,1,34.03846153846154,1.3403846153846155,0.2187588090533687
297,8.88,0.5468596552872065,1,34.15384615384616,1.3415384615384616,0.2187438621148826
298,8.91,0.5482354467278517,1,34.26923076923077,1.3426923076923076,0.2192941786911407
299,8.94,0.5497027386967526,1,34.38461538461539,1.343846153846154,0.219881095478701
300,8.97,0.5511843867673121,1,34.50000000000001,1.3450000000000002,0.2204737547069248
301,9.0,0.5518084998082601,1,34.61538461538461,1.3461538461538463,0.220723399923304
302,9.03,0.5514103951672203,1,34.730769230769226,1.3473076923076923,0.2205641580668881
303,9.06,0.5525831983615129,1,34.84615384615385,1.3484615384615384,0.2210332793446052
304,9.09,0.5547258074946458,1,34.96153846153846,1.3496153846153847,0.2218903229978583
305,9.12,0.5559804002577752,1,35.07692307692307,1.3507692307692307,0.2223921601031101
306,9.15,0.5565862612060163,1,35.19230769230769,1.351923076923077,0.2226345044824065
307,9.18,0.5564016034815953,1,35.30769230769231,1.353076923076923,0.2225606413926381
308,9.21,0.5574459335001177,1,35.42307692307693,1.3542307692307693,0.2229783734000471
309,9.24,0.5595538944838021,1,35.53846153846154,1.3553846153846154,0.2238215577935208
310,9.27,0.5610127597906025,1,35.65384615384615,1.3565384615384615,0.224405103916241
311,9.3,0.5614999888597068,1,35.769230769230774,1.3576923076923078,0.2245999955438827
312,9.33,0.5603272002690545,1,35.88461538461539,1.3588461538461538,0.2241308801076218
313,9.36,0.5627062878894505,1,36.0,1.3599999999999999,0.2250825151557802
314,9.39,0.5644750885740761,1,36.11538461538461,1.3611538461538462,0.2257900354296305
315,9.42,0.5666741649970228,1,36.23076923076923,1.3623076923076924,0.2266696659988091
316,9.45,0.5664056257350306,1,36.34615384615384,1.3634615384615385,0.2265622502940122
317,9.48,0.5657097768642536,1,36.46153846153846,1.3646153846153846,0.2262839107457014
318,9.51,0.5676392640812854,1,36.57692307692308,1.3657692307692308,0.2270557056325141
319,9.54,0.5695169372923002,1,36.692307692307686,1.366923076923077,0.2278067749169201
320,9.57,0.5715735217285283,1,36.80769230769231,1.3680769230769232,0.2286294086914113
321,9.6,0.5713570870994599,1,36.92307692307692,1.3692307692307693,0.2285428348397839
322,9.63,0.5709533276810912,1,37.03846153846154,1.3703846153846153,0.2283813310724365
323,9.66,0.5727327405006659,1,37.15384615384615,1.3715384615384616,0.2290930962002663
324,9.69,0.5743585755200916,1,37.26923076923077,1.3726923076923077,0.2297434302080366
325,9.72,0.5756299038384587,1,37.38461538461539,1.373846153846154,0.2302519615353835
326,9.75,0.5749531005730578,1,37.5,1.375,0.2299812402292231
327,9.78,0.5755259023491608,1,37.61538461538461,1.376153846153846,0.2302103609396643
328,9.81,0.577267428566115,1,37.73076923076923,1.3773076923076923,0.230906971426446
329,9.84,0.5787967541976403,1,37.84615384615385,1.3784615384615384,0.2315187016790561
