# Xlam,PX,Ylam,PY,experiment_type
1.0253465509630861,0.0163127429067419,1.018535054338296,0.0,3.0
1.0229397135659517,0.0048175474099393,1.0152596546039627,0.0,3.0
1.020120740847807,0.0,1.0121166153846883,0.0,3.0
1.0171707881841443,0.0,1.0092428737579333,0.0,3.0
1.0145357327671614,0.0,1.007249505801123,0.0,3.0
1.0124787576422067,0.0,1.0062926793189126,0.0,4.0
1.011030936297726,0.0,1.0074751535718207,0.0,4.0
1.010124586694854,0.0,1.0102823429309966,0.0,4.0
1.010089143163374,0.0,1.014778421664751,0.0,4.0
1.0109461820055547,0.0,1.020700384618237,0.0006545147594332,4.0
1.012253857859383,0.0,1.0273918341560417,0.0018355051362638,4.0
1.0135399166456303,0.0005724826560217,1.0347507300005137,0.0034531138078487,4.0
1.0149190643773762,0.008981109099465,1.0422249426799823,0.0053823534033659,4.0
1.01618462251702,0.0178830303732982,1.0494757600974098,0.0055227375100467,4.0
1.017366483518661,0.0262337372896366,1.0570007121221419,0.0073398673243469,4.0
1.0182676894833207,0.0325112101150454,1.0642691026712783,0.0079836848869148,4.0
1.0191000293743382,0.0396391993066869,1.072231341377847,0.0091730741851028,4.0
1.0198983636436643,0.0463505962486333,1.0799190460966308,0.010587398899199,4.0
1.0209036577380317,0.0530538626889837,1.0878536932394678,0.012421939953193,4.0
1.0219949787781086,0.0627462373220026,1.0957521486628885,0.0129116105161651,4.0
1.0233442499706926,0.0717929565372776,1.103272816254185,0.0145011845076433,4.0
1.0245040857250791,0.0831842274333838,1.1105372934108173,0.015949479788191,4.0
1.025937375613888,0.095995706646519,1.118083280825251,0.0181313560543189,4.0
1.0274351248525444,0.1091892363094027,1.1265503117904725,0.0190531996341716,4.0
1.028687467339049,0.1269705626781508,1.1341575039177978,0.0219421934135307,4.0
1.0295350355797028,0.1430707663161857,1.1398486575294662,0.0247386619621049,4.0
1.0298633714123056,0.1608952777591573,1.1433171422136128,0.0274603714434503,4.0
1.0297109486035063,0.1707777596087328,1.1436573190921395,0.0281481606737146,4.0
1.0290110272707134,0.141790246296593,1.1410452812634957,0.0214908641943562,4.0
1.0278365904985403,0.1119883582177436,1.1355431119322337,0.0167417284445229,4.0
1.026575858539698,0.0922761279809806,1.128037612539711,0.0139249199364742,4.0
1.0250452452763201,0.0719138836334972,1.1191870355466327,0.0116084244455889,4.0
1.0238792466404512,0.0567133753429476,1.1105206484460721,0.0105735635652502,4.0
1.0228502694664465,0.0455371359710494,1.1026568714131608,0.0079028150756732,4.0
1.0219612176786537,0.0354153415088612,1.0941615422766247,0.0063811627249856,4.0
1.0211213127968892,0.0293291501694785,1.0864466554519363,0.0050947964340553,4.0
1.0204135876306777,0.0231521597578434,1.0785783251078367,0.0042272041862903,4.0
1.0197076189163252,0.0156334963716048,1.0708347205998212,0.0031071223556338,4.0
1.018871830924811,0.0098322003319455,1.0629875313705648,0.0015158563770511,4.0
1.0175909673713823,0.0013421777352112,1.0551170452051422,0.000756957170412,4.0
1.0163652932606628,0.0,1.0478888552664003,2.002975984554622e-05,4.0
1.0148368219118264,0.0,1.040848476764976,0.0,4.0
1.0132191391660648,0.0,1.033568163535484,0.0,4.0
1.0113655472821124,0.0,1.026247194500717,0.0,4.0
1.0098534287971872,0.0,1.0196010745612987,0.0,4.0
1.008776334808532,0.0,1.0141407033745895,0.0,4.0
1.0087810875633554,0.0,1.009615586395521,0.0,4.0
1.0096699595820533,0.0,1.0066041847566218,0.0,4.0
1.011304361255549,0.0,1.004767946857363,0.0,4.0
1.0132960500353845,0.0040148939167573,1.004544134140945,0.0,5.0
1.0158067697062623,0.0228391584329621,1.0055089758188354,0.0,5.0
1.0182662463637808,0.0378084097978359,1.0074683870370984,0.0,5.0
1.0207351422712134,0.051505479729637,1.0094397224752063,0.0,5.0
1.0227651500156787,0.0696739748162456,1.0115484683015992,0.0,5.0
1.0247220337857106,0.0920345001296078,1.0142793058470683,0.0,5.0
1.0263907887411232,0.1192755695862514,1.0169854513306522,0.0005181317974644,5.0
1.028558473643311,0.1499354895506766,1.0194802298131438,0.0006304887577997,5.0
1.031059936691408,0.1855801799080695,1.0219869121065124,0.0013317214468456,5.0
1.0342642990549036,0.2254007758055463,1.024356698364019,0.0030471033912019,5.0
1.0383216755129485,0.2691184005125754,1.027000029896058,0.0041090355868786,5.0
1.0427071782228596,0.3160892754951854,1.029463827988107,0.0059877831971596,5.0
1.0473407583336014,0.3660706290116444,1.0320114987437545,0.0082318384248268,5.0
1.0525611473662897,0.4235027729442639,1.0346005927071105,0.0076771035893494,5.0
1.058403744838102,0.485878288136806,1.0375297770265202,0.0107862148579468,5.0
1.0636667316161474,0.5495013261821082,1.0403078177796705,0.0147149836824671,5.0
1.0676249923677068,0.6148265782399098,1.0424560171393622,0.018178070157259,5.0
1.0699881356323349,0.6848330607960045,1.0436414121480415,0.021817847847415,5.0
1.0704185650129359,0.7036843657316395,1.0437537645714436,0.0230113814583523,5.0
1.068967764453203,0.566740478315636,1.042688296762228,0.0172598469682175,5.0
1.065825044053335,0.4559174002717592,1.0405953076751646,0.0127278241718957,5.0
1.0607848124926398,0.3662990419498823,1.0375270061662591,0.0095979274952433,5.0
1.0550093027981928,0.2887239965656569,1.0341317556702971,0.0061287056688093,5.0
1.049545594959149,0.2276013638020513,1.0308634490363193,0.0045777744911613,5.0
1.0450353683277114,0.1807246107042906,1.028033821895961,0.0026863162165701,5.0
1.0406752270330104,0.1413700385432541,1.025136587733994,0.0023139752285188,5.0
1.0371154767377024,0.1079782928269393,1.0222641979028644,0.0013598623171105,5.0
1.0342137739240829,0.0790153201888102,1.0196169611564039,0.0003533696751533,5.0
1.0319130538379833,0.0557688963874586,1.0169288991904828,0.0,5.0
1.0296814397121665,0.0373740615421765,1.0144730604263135,0.0,5.0
1.0278439907101806,0.0266974790874958,1.0121192339863232,0.0,5.0
1.0256058024957446,0.0155770788578363,1.009867911880372,0.0,5.0
1.0232416346503728,0.0043004885202394,1.0080484891142099,0.0,5.0
1.020578977526688,0.0,1.0064324200450847,0.0,5.0
1.0177677828583072,0.0,1.0052321756527332,0.0,5.0
1.0150301183087436,0.0,1.0043496830241363,0.0,5.0
1.0128966304722844,0.0,1.0048468915507929,0.0,5.0
1.0112463024399783,0.0,1.0066354522963663,0.0,5.0
1.0103549382019748,0.0,1.0103019699261608,0.0,5.0
1.0099105465779021,0.0,1.01550714936245,0.0,6.0
1.0101091039955856,0.0,1.0218666062639135,0.0006878005906978,6.0
1.010365839620145,0.0,1.029484846940136,0.0031668165312484,6.0
1.010751545450779,0.0,1.037179936701435,0.004530810697849,6.0
1.0111851769823983,0.0,1.0448584944899162,0.0056840102253528,6.0
1.0119241730919541,0.0,1.0520336855631316,0.0064818060020335,6.0
1.012663316777064,0.002491792803826,1.0589022574341973,0.0071955355267838,6.0
1.0137220865187275,0.0069051987257294,1.066639541351544,0.008929777225909,6.0
1.014577764943064,0.0133713573758443,1.074078822902366,0.00920505751276,6.0
1.0155522576770766,0.0178807238977431,1.0817984399040896,0.0110935638550821,6.0
1.0165326895717677,0.0220952839350673,1.0895224671261607,0.0124426612644857,6.0
1.0172701909783004,0.0287812675825234,1.0977183279821785,0.0136802719227672,6.0
1.0179382358162128,0.0315216164275927,1.1064548132732455,0.0146593504433202,6.0
1.0183920617990556,0.0361779804553875,1.1146247273728316,0.0163561471966501,6.0
1.01894444935182,0.040861375465315,1.1227973144124614,0.0175256213225707,6.0
1.0197826949148328,0.0439392303876256,1.1315059573359298,0.0192137547288251,6.0
1.0204448535998978,0.0498488957255556,1.1398742025821247,0.0203070578649964,6.0
1.020936225587772,0.0551519317028738,1.1463007109472203,0.0231267869611469,6.0
1.0211520575269695,0.0592928247337142,1.1499638713722222,0.0236757528887227,6.0
1.0211523170655203,0.0640832500241889,1.1502066713580743,0.0241444491016918,6.0
1.0209562562083834,0.052368508199964,1.1474874174496983,0.0193703548380021,6.0
1.0203217734443502,0.0449866647333383,1.1422173311464536,0.0152205883895987,6.0
1.0195420334253993,0.0367890036869845,1.1343401311643926,0.0128670112476262,6.0
1.018690933388539,0.030929609476027,1.1252695708447047,0.0117214058710214,6.0
1.0179509678945142,0.0275193050961354,1.116155705199313,0.0095040339899197,6.0
1.0174417874541777,0.0203724939172361,1.1081813500410507,0.0077991203861618,6.0
1.016861654831128,0.0161194793089342,1.1000057325960717,0.0070331499673195,6.0
1.0160637174763891,0.0111937938241474,1.0913705026769067,0.0054039342809394,6.0
1.0152951981022913,0.0039305217790495,1.0832399990793196,0.0041507793207459,6.0
1.014340611007494,0.0,1.0751410803767554,0.0025152559628837,6.0
1.0133011586386835,0.0,1.0676534602286565,0.0020165133163936,6.0
1.0123146954461195,0.0,1.0598586167705824,0.0017376943142697,6.0
1.0113576960448467,0.0,1.0522331958213638,0.000307367412996,6.0
1.0104887839435461,0.0,1.0445699239493136,0.0,6.0
1.0097474141681422,0.0,1.0368001625280394,0.0,6.0
1.0091730417445615,0.0,1.0288552729311502,0.0,6.0
1.0088051216987308,0.0,1.0206666165322558,0.0,6.0
