,Category,PX,PY
0,030_100,0.8507856954658795,0.9576684542981607
1,050_100,0.9268176991814876,0.9807352914987667
2,075_100,0.9872256601307007,0.9711759756039089
3,100_030,0.330493197441706,-5.649111265158899
4,100_050,0.41840421727533883,0.004439726899087115
5,100_075,0.7148224195977408,0.7892110266701209
6,100_100,0.7871743924819219,0.9281232826181659
7,Mean,0.716531897367825,-0.14539392965295553
