,100_100,100_075,075_100,100_050,050_100,100_030,030_100,ComT,Equi,HolX,HolY,OffX,OffY
0,0.8517934697195897,0.6489219154404918,0.7796914192359568,0.6578718967863213,0.8033424218787395,0.8829838447639953,0.9395497276334944,-2.519378742603678,0.7622823112065412,0.8161029441252091,0.7185290498461177,0.9930289910660699,0.900877050847874
1,0.9980582795648995,0.9790415403598821,0.9892033722888182,0.8427631925398227,0.98526959843229,0.6468155670736322,0.9937028104415493,-0.054349482442868524,0.9838022659806392,0.9929744614149036,-3.4664115770728845,0.9978571230415331,0.9862647862890617
