,100_100,100_075,075_100,100_050,050_100,100_030,030_100,ComT,Equi,HolX,HolY,OffX,OffY
0,0.937961767995387,0.9360337556998615,0.9037649050141809,0.9820812747288381,0.9236335611163008,0.8212233350440226,0.9920422512902916,-1.2026085860302147,0.8856155126132668,0.730804811687852,-0.12051924040967821,0.9852011182630361,0.9411938952879593
1,0.9702520768852759,0.9276708133169278,0.9519388100735265,0.5439462649853843,0.9474722643656969,0.07407574206322654,0.9404488742141968,0.08681573513453922,0.9661481129051113,0.9066242067898815,-2.287884315622763,0.9306562273180262,0.9114654091307447
