,Category,PX,PY
0,030_100,-0.9520459281874323,0.9890439605774619
1,050_100,-0.3733952766462352,0.9078719527661578
2,075_100,0.24773026164874723,0.9143186615021048
3,100_030,0.207672609914046,-10.865415124227258
4,100_050,0.6996716379763857,-0.9470848511560512
5,100_075,0.7784596085319878,0.6727166263773927
6,100_100,0.9221268984581231,0.9882386113521707
7,Mean,0.2186028302422318,-1.0486157375440033
