frame,axis_0_2,axis_1_3,correct_force_0_2,correct_force_1_3,cycle,strain_x,strain_y,stress_x_mpa,stress_y_mpa,lambda_clamps_X,lambda_clamps_Y,mean_stress_x_mpa,mean_stress_y_mpa,file,lambda_DIC_F_xx,labmda_DIC_F_yy,mean_lambda_DIC_F_xx,mean_labmda_DIC_F_yy
1,0.0,0.0,0.0027256613756613,-0.0036109600485766,1,0.0,0.0,0.0004056043713781,-0.0005373452453238,1.0,1.0,0.0004056043713781,-0.0005373452453238,data0.csv,1.0,1.0,1.0,1.0
2,0.04,0.01,0.0285941922746109,0.055996874954684,1,0.5714285714285714,0.1428571428571428,0.0042550881361028,0.0083328682968279,1.0057142857142858,1.0014285714285711,0.0042550881361028,0.0083328682968279,data1.csv,1.0132030260723994,1.006420471133597,1.0132030260723994,1.006420471133597
3,0.08,0.02,0.0419386243386243,0.1176090673185537,1,1.1428571428571428,0.2857142857142857,0.0062408667170571,0.0175013493033562,1.0114285714285711,1.002857142857143,-0.0055951602650425,-0.0134249917597307,data2.csv,1.0238465833951835,1.0054065964342205,1.017726266897632,1.012854568192656
4,0.12,0.03,0.052120406860062,0.1611128934661485,1,1.7142857142857142,0.4285714285714285,0.0077560129256044,0.0239751329562721,1.0171428571428571,1.0042857142857142,-0.0014409192041724,-0.0008798686582108,data3.csv,1.0332274400872137,1.0062693699371188,1.0296935455713394,1.0115157789338327
5,0.16,0.04,0.0618493887976646,0.2478709630380667,1,2.2857142857142856,0.5714285714285714,0.0092037780948905,0.0368855599759027,1.022857142857143,1.0057142857142858,-0.0002084698593906,0.0080243270569103,data4.csv,1.0389580065267567,1.006115451045441,1.0358369982026236,1.0113358867498718
6,0.2,0.05,0.0693842781557067,0.3439101892477556,1,2.857142857142857,0.7142857142857143,0.0103250413922182,0.0511771114952017,1.0285714285714285,1.0071428571428571,0.000827993981528,0.0204855394588349,data5.csv,1.0480871602902164,1.0098005982624856,1.044758600239473,1.0141294702191812
7,0.24,0.06,0.0752816091954022,0.3963214407766279,1,3.4285714285714284,0.8571428571428571,0.0112026204159824,0.0589764048774743,1.0342857142857145,1.008571428571429,0.0016503433184302,0.0258751828794338,data6.csv,1.0576569875545514,1.0084681905261197,1.0524620070586144,1.0134364327326935
8,0.28,0.07,0.0824833144368858,0.4874812044456177,1,4.000000000000001,1.0000000000000002,0.0122743027435841,0.0725418458996455,1.04,1.01,0.002532853042378,0.0339795074999645,data7.csv,1.066949515503436,1.0107486549198677,1.06198406049895,1.015015691598476
9,0.32,0.08,0.090774278676988,0.5582879369101365,1,4.571428571428571,1.1428571428571428,0.0135080771840755,0.0830785620401988,1.0457142857142858,1.0114285714285711,0.003545434029523,0.0405060238544745,data8.csv,1.0738329846955887,1.0109730537932349,1.070345630019131,1.0152315735460025
10,0.36,0.09,0.0984976001511715,0.609774213451196,1,5.142857142857143,1.2857142857142858,0.0146573809748767,0.0907402103349994,1.0514285714285714,1.012857142857143,0.0044789921789961,0.0443340604696187,data9.csv,1.0829744158556531,1.0125689337712245,1.0791468360434686,1.0178412021524976
