frame,axis_1_3,axis_0_2,correct_force_1_3,correct_force_0_2,cycle,strain_x,strain_y,stress_x_mpa,stress_y_mpa,lambda_clamps_X,lambda_clamps_Y,mean_stress_x_mpa,mean_stress_y_mpa,file,lambda_DIC_F_xx,labmda_DIC_F_yy,mean_lambda_DIC_F_xx,mean_labmda_DIC_F_yy
1,0.0,0.0,0.009392328042328,0.017220868124984,1,0.0,0.0,0.0030751550223185,0.0016772014361299,1.0,1.0,0.0030751550223185,0.0016772014361299,data0.csv,1.0,1.0,1.0,1.0
2,0.04,0.04,0.0946496989600438,0.0312048196888284,1,0.5714285714285714,0.5714285714285714,0.0055722892301479,0.0169017319571506,1.0057142857142858,1.0057142857142858,0.0055722892301479,0.0169017319571506,data1.csv,1.0064470232940843,1.0070783103256653,1.0064470232940843,1.0070783103256653
3,0.08,0.08,0.1643100529100529,0.0356952149237349,1,1.1428571428571428,1.1428571428571428,0.0063741455220955,0.0293410808767951,1.0114285714285711,1.0114285714285711,-0.0026006541804696,-0.0315039269858645,data2.csv,1.0119941493971425,1.0073834607223,1.0178667986275465,1.011381001288443
4,0.12,0.12,0.227887037037037,0.0409034474650166,1,1.7142857142857142,1.7142857142857142,0.0073041870473243,0.0406941137566137,1.0171428571428571,1.0171428571428571,2.2285811588999924e-05,-0.0097492172635337,data3.csv,1.0225485075350542,1.011107324567789,1.0247643021453314,1.0138811081562884
5,0.16,0.16,0.2641498408644002,0.0450806750632686,1,2.2857142857142856,2.2857142857142856,0.0080501205470122,0.0471696144400714,1.022857142857143,1.022857142857143,0.0005434458290923,-0.004498581227936,data4.csv,1.028923164013044,1.0154216449653977,1.031185809337862,1.017614088085209
6,0.2,0.2,0.2812230530143091,0.0441857293456412,1,2.857142857142857,2.857142857142857,0.0078903088117216,0.0502184023239837,1.0285714285714285,1.0285714285714285,0.0013847498582612,-0.0003822954366475,data5.csv,1.033223102248533,1.019272253312168,1.0371920070074738,1.0207129924657157
7,0.24,0.24,0.3091304780149608,0.0524405277714872,1,3.4285714285714284,3.4285714285714284,0.0093643799591941,0.0552018710741001,1.0342857142857145,1.0342857142857145,0.0019462253376375,0.0046949766633528,data6.csv,1.0411571095499268,1.0224943699951998,1.0430778071202302,1.0231223323518361
8,0.28,0.28,0.3340915982484947,0.0487904011059869,1,4.000000000000001,4.000000000000001,0.008712571626069,0.0596592139729454,1.04,1.04,0.0017926746199073,0.0094850066463366,data7.csv,1.0489872070132455,1.0273946659658493,1.0525934172446436,1.0268535009092667
9,0.32,0.32,0.3602194417077176,0.0485090361296496,1,4.571428571428571,4.571428571428571,0.0086623278802945,0.0643249003049495,1.0457142857142858,1.0457142857142858,0.0021372069626911,0.014062795012641,data8.csv,1.0571130197051384,1.0320086311994878,1.0611222748536462,1.0303705724174392
10,0.36,0.36,0.3971518518518518,0.0523033560593606,1,5.142857142857143,5.142857142857143,0.0093398850106001,0.0709199735449735,1.0514285714285714,1.0514285714285714,0.0025241123857185,0.0196010894779367,data9.csv,1.0630475090629894,1.0347440714391123,1.070090608067098,1.0338263340956455
11,0.4,0.4,0.4451383597883598,0.0509023128434799,1,5.714285714285714,5.714285714285714,0.0090896987220499,0.0794889928193499,1.0571428571428572,1.0571428571428572,0.0022597911343401,0.0262240149412255,data10.csv,1.0711504009248507,1.0382647948242456,1.0767077717709586,1.0368065745032713
12,0.44,0.44,0.4971092592592592,0.0556709996498053,1,6.285714285714286,6.285714285714286,0.0099412499374652,0.0887695105820105,1.062857142857143,1.062857142857143,0.0026753257638746,0.0330310813980764,data11.csv,1.0790437533214747,1.0421866278920195,1.085811541590115,1.0401524969349798
13,0.48,0.48,0.5496760346932761,0.0612463692087604,1,6.857142857142857,6.857142857142857,0.0109368516444214,0.0981564347666564,1.0685714285714285,1.0685714285714285,0.0032148565152793,0.039705744783177,data12.csv,1.08636750914433,1.046756928748001,1.0946545064921696,1.0444713087783775
14,0.52,0.52,0.6169656084656084,0.0649769491299788,1,7.428571428571429,7.428571428571429,0.0116030266303533,0.1101724300831443,1.0742857142857145,1.0742857142857145,0.0037826910033635,0.0479872685185185,data13.csv,1.0919612444407685,1.051657037311876,1.1024964021924575,1.0493205595745785
15,0.56,0.56,0.6933585112205801,0.0749544260328428,1,8.000000000000002,8.000000000000002,0.0133847189344362,0.1238140198608178,1.08,1.08,0.0045711757497909,0.0571909526741731,data14.csv,1.0991820195102968,1.0584912954764965,1.1084750921265725,1.0548959905549204
16,0.6,0.6,0.7844915343915344,0.0811280681251098,1,8.571428571428571,8.571428571428571,0.014487155022341,0.1400877739984882,1.0857142857142856,1.0857142857142856,0.0054952457527991,0.0676567224111867,data15.csv,1.1062429406823218,1.0651255340810946,1.116212082115176,1.0617648641825763
17,0.64,0.64,0.8865027513227514,0.0926204626735615,1,9.142857142857142,9.142857142857142,0.0165393683345645,0.1583040627362056,1.0914285714285714,1.0914285714285714,0.0066808361705209,0.0791469977454583,data16.csv,1.1129295491236832,1.0719776459441837,1.1240412413745238,1.0683731852591785
18,0.68,0.68,1.0082173964605,0.1019047599872965,1,9.714285714285714,9.714285714285714,0.01819727856916,0.1800388207965178,1.0971428571428572,1.0971428571428572,0.0075021306425767,0.0934074961881303,data17.csv,1.117465609915617,1.0773075828762215,1.1306896749313449,1.0752183032958582
19,0.72,0.72,1.1294105090311986,0.1089759066478461,1,10.285714285714286,10.285714285714286,0.0194599833299725,0.2016804480412854,1.1028571428571428,1.1028571428571428,0.0079155510717734,0.1087557096593426,data18.csv,1.1235367769323317,1.0843770032366518,1.1351768112561993,1.0809240107657851
20,0.76,0.76,1.26174708994709,0.12397345431176,1,10.857142857142858,10.857142857142858,0.0221381168413857,0.2253119803476946,1.1085714285714283,1.1085714285714283,0.0099540815563139,0.1244257605820105,data19.csv,1.1292349420067271,1.0914255402807642,1.1410839867186395,1.0885229712298443
21,0.8,0.8,1.3970831543934994,0.1435752637689191,1,11.428571428571429,11.428571428571429,0.0256384399587355,0.2494791347131248,1.1142857142857143,1.1142857142857143,0.0114360474988095,0.1392420014377482,data20.csv,1.1345444851620483,1.0985225096908369,1.1460537571447609,1.095898064843418
22,0.84,0.84,1.5637047619047617,0.1611017358015383,1,12.0,12.0,0.0287681671074175,0.2792329931972788,1.12,1.12,0.0135898324443111,0.1571362661923006,data21.csv,1.1383526815708718,1.1030299803016224,1.15010240019831,1.1019742395740129
23,0.88,0.88,1.7363499999999998,0.1783339177066044,1,12.571428571428571,12.571428571428571,0.0318453424476079,0.3100624999999999,1.1257142857142857,1.1257142857142857,0.0150999492463038,0.1753820210076367,data22.csv,1.1438953984452336,1.110096357571653,1.1539608369213536,1.107292296653658
24,0.92,0.92,1.9163992884510128,0.1993455909038072,1,13.142857142857142,13.142857142857142,0.0355974269471084,0.3422141586519665,1.1314285714285717,1.1314285714285717,0.0174030222473236,0.1940930698907915,data23.csv,1.148847447822619,1.1171604682754843,1.1580906699211293,1.1143494620885483
25,0.96,0.96,2.098263521457966,0.2266590487899797,1,13.714285714285714,13.714285714285714,0.0404748301410677,0.3746899145460653,1.137142857142857,1.137142857142857,0.0198342427646513,0.2125833595783992,data24.csv,1.1540437502242031,1.123499727631399,1.1627053305487627,1.1204159182858295
26,1.0,1.0,2.302565407772305,0.2553400749303605,1,14.285714285714286,14.285714285714286,0.04559644195185,0.4111723942450544,1.1428571428571428,1.1428571428571428,0.0226669913855213,0.2354026599464818,data25.csv,1.157481887737707,1.1280374795687078,1.1659916545603384,1.1261908160768457
27,1.04,1.04,2.502510052910053,0.2850109440049752,1,14.857142857142858,14.857142857142858,0.0508948114294598,0.4468767951625094,1.1485714285714286,1.1485714285714286,0.0259875062122812,0.2598546390778533,data26.csv,1.1625026457387704,1.13483142716592,1.1700048319735246,1.1314337422280953
