frame,axis_0_2,axis_1_3,correct_force_0_2,correct_force_1_3,cycle,strain_x,strain_y,stress_x_mpa,stress_y_mpa,lambda_clamps_X,lambda_clamps_Y,mean_stress_x_mpa,mean_stress_y_mpa,file,lambda_DIC_F_xx,labmda_DIC_F_yy,mean_lambda_DIC_F_xx,mean_labmda_DIC_F_yy
1,0.0,0.0,-0.0029865900383141,0.009638991665918,1,0.0,0.0,-0.0004740619108435,0.0015299986771298,1.0,1.0,-0.0004740619108435,0.0015299986771298,data0.csv,1.0,1.0,1.0,1.0
2,0.02,0.04,0.0119344209288653,0.0984040541949416,1,0.2857142857142857,0.5714285714285714,0.0018943525283913,0.0156196911420542,1.002857142857143,1.0057142857142858,0.0018943525283913,0.0156196911420542,data1.csv,1.0091631239159864,1.0090564499190555,1.0091631239159864,1.0090564499190555
3,0.04,0.08,0.0253680188124632,0.1477299589193743,1,0.5714285714285714,1.1428571428571428,0.0040266696527719,0.0234491998284721,1.0057142857142858,1.0114285714285711,-0.0047144159273535,-0.0257834317564309,data2.csv,1.0090202168113012,1.009772012236776,1.0161332243124377,1.0205696887256657
4,0.06,0.12,0.0283742017879948,0.1851986251967729,1,0.8571428571428571,1.7142857142857142,0.0045038415536499,0.0293966071740909,1.008571428571429,1.0171428571428571,-0.0017429231925088,-0.0094336679450146,data3.csv,1.0140823119366331,1.0144534485971817,1.0182714220063298,1.025927898585166
5,0.08,0.16,0.0340110746214194,0.216352672664903,1,1.1428571428571428,2.2857142857142856,0.0053985832732411,0.0343416940737941,1.0114285714285711,1.022857142857143,-0.001027261564481,-0.006587165520817,data4.csv,1.0196614771334316,1.0172922113650222,1.0228078514645378,1.0226363741522784
6,0.1,0.2,0.0357835978835978,0.2551392677969038,1,1.4285714285714286,2.857142857142857,0.0056799361719996,0.040498296475699,1.0142857142857142,1.0285714285714285,-0.0003331233728058,-0.0028698994360673,data5.csv,1.024311354792629,1.0222741227438952,1.0259142706277822,1.0258452820735375
7,0.12,0.24,0.0390915532879818,0.3041673042009292,1,1.7142857142857142,3.4285714285714284,0.0062050084584098,0.0482805244763379,1.0171428571428571,1.0342857142857145,0.0001193850556095,0.0018227246617591,data6.csv,1.0290289517436328,1.0269726134094666,1.0296352812119363,1.0300842440255482
8,0.14,0.28,0.0378746598639455,0.3540089868947684,1,2.0000000000000004,4.000000000000001,0.0060118507720548,0.0561919026817092,1.02,1.04,0.0003799273495203,0.0079338708486162,data7.csv,1.0348844138592992,1.0326822000638884,1.0347134016897295,1.0365852165878122
9,0.16,0.32,0.0413050264550264,0.4055609604997136,1,2.2857142857142856,4.571428571428571,0.0065563534055597,0.0643747556348751,1.022857142857143,1.0457142857142858,0.0006019075999919,0.0139913206118517,data8.csv,1.0417511710790246,1.0389777405966711,1.0407961371771979,1.040861572615539
10,0.18,0.36,0.0422143764172335,0.4648269301692772,1,2.571428571428572,5.142857142857143,0.0067006946694021,0.0737820524078217,1.0257142857142858,1.0514285714285714,0.001040575047753,0.0201039047290308,data9.csv,1.047556716545416,1.0446043205105684,1.0459210101474632,1.0462375201000254
11,0.2,0.4,0.0484819376026272,0.5327051567790488,1,2.857142857142857,5.714285714285714,0.0076955456512106,0.0845563740919125,1.0285714285714285,1.0571428571428572,0.0016072188773338,0.0276077712634154,data10.csv,1.0529063045311806,1.048048196079015,1.0498199402284136,1.05060930013018
12,0.22,0.44,0.0512136797247634,0.6058647698035876,1,3.142857142857143,6.285714285714286,0.0081291555118672,0.0961690110799345,1.0314285714285714,1.062857142857143,0.002073509042369,0.0346511095457778,data11.csv,1.0586835019818883,1.05309342441046,1.0567504775506622,1.0578881768050028
13,0.24,0.48,0.0580460317460317,0.6936816971553774,1,3.4285714285714284,6.857142857142857,0.0092136558327034,0.1101082058976789,1.0342857142857145,1.0685714285714285,0.0025909158043805,0.0434319165009779,data12.csv,1.0640334694909714,1.0574413927673778,1.0608476411445746,1.060818245004161
14,0.26,0.52,0.0635883597883597,0.7879126011208628,1,3.7142857142857135,7.428571428571429,0.0100933904425967,0.1250654922414068,1.0371428571428571,1.0742857142857145,0.0032484267440479,0.0525524997351983,data13.csv,1.0666645127229777,1.0607107979656876,1.0651734804496127,1.0656875072450158
15,0.28,0.56,0.0727543787629994,0.8891523642973946,1,4.000000000000001,8.000000000000002,0.0115483140893649,0.1411352959202213,1.04,1.08,0.0039588978536403,0.0621872863412342,data14.csv,1.07193637635984,1.0647070242213654,1.0708355656664856,1.0704549418169043
16,0.3,0.6,0.0782427476737821,1.0063345108998487,1,4.285714285714286,8.571428571428571,0.0124194837577431,0.1597356366507696,1.042857142857143,1.0857142857142856,0.0045096945912099,0.0727822851357822,data15.csv,1.0760678996351136,1.0686478029405042,1.0748432348882706,1.0755699445806228
