frame,axis_0_2,axis_1_3,correct_force_0_2,correct_force_1_3,cycle,strain_x,strain_y,stress_x_mpa,stress_y_mpa,lambda_clamps_X,lambda_clamps_Y,mean_stress_x_mpa,mean_stress_y_mpa,file,lambda_DIC_F_xx,labmda_DIC_F_yy,mean_lambda_DIC_F_xx,mean_labmda_DIC_F_yy
1,0.0,0.0,0.0011543318476816,0.0288360153506734,1,0.0,0.0,0.0001832272774097,0.0045771452937576,1.0,1.0,0.0001832272774097,0.0045771452937576,data0.csv,1.0,1.0,1.0,1.0
2,0.04,0.02,0.0210344645137748,0.1050880187424139,1,0.5714285714285714,0.2857142857142857,0.0033388038910753,0.0166806378956212,1.0057142857142858,1.002857142857143,0.0033388038910753,0.0166806378956212,data1.csv,1.0089905030402442,1.007009793072442,1.0089905030402442,1.007009793072442
3,0.08,0.04,0.0337883597883597,0.1927316303705926,1,1.1428571428571428,0.5714285714285714,0.005363231712438,0.0305923222810464,1.0114285714285711,1.0057142857142858,-0.0060648367762033,-0.0163589467331921,data2.csv,1.0097158480449204,1.005968894218058,1.0104289907534263,1.0118390206037873
4,0.12,0.06,0.0445263546798029,0.2211114487625515,1,1.7142857142857142,0.8571428571428571,0.0070676753460004,0.0350970553591351,1.0171428571428571,1.008571428571429,-0.0022081114267759,0.0001267742176247,data3.csv,1.0169499600474805,1.00766948045376,1.0163438644836624,1.0123637342858265
5,0.16,0.08,0.0526915806552506,0.2443707721643901,1,2.2857142857142856,1.1428571428571428,0.0083637429611508,0.038789011454665,1.022857142857143,1.0114285714285711,-0.0011420266610566,0.0033381075302036,data4.csv,1.0263071841466334,1.0094800193406914,1.024558999640619,1.0143177895669846
6,0.2,0.1,0.0606957671957672,0.24506230692907,1,2.857142857142857,1.4285714285714286,0.0096342487612328,0.0388987788776301,1.0285714285714285,1.0142857142857142,1.877047115140043e-05,0.0065379701165933,data5.csv,1.0348729293690997,1.010695079428802,1.0298831966679134,1.0160688401597335
7,0.24,0.12,0.0661832238642583,0.2804157218223118,1,3.4285714285714284,1.7142857142857142,0.0105052736292473,0.0445104320352875,1.0342857142857145,1.0171428571428571,0.0008660574915364,0.0111987837637154,data6.csv,1.041180427718746,1.0122317437037942,1.0368432078459013,1.017407148905984
8,0.28,0.14,0.0704166764406912,0.2995784834085614,1,4.000000000000001,2.0000000000000004,0.0111772502286811,0.0475521402235811,1.04,1.02,0.0015730778992859,0.0160629410638173,data7.csv,1.0481189729356108,1.013176329518492,1.0442445265599622,1.0187748166826305
9,0.32,0.16,0.0757743982208268,0.340342904798262,1,4.571428571428571,2.2857142857142856,0.012027682257274,0.0540226833013114,1.0457142857142858,1.022857142857143,0.0022278958863426,0.0211048410450337,data8.csv,1.057245504285111,1.0154874225075192,1.051896822849176,1.022118991380042
10,0.36,0.18,0.0826188378033205,0.3812678043657719,1,5.142857142857143,2.571428571428572,0.0131141012386223,0.060518699105678,1.0514285714285714,1.0257142857142858,0.0031693124278842,0.0276781896594036,data9.csv,1.0643932467652235,1.0166676890854096,1.0576612335241893,1.0223185224545714
11,0.4,0.2,0.0905129629629629,0.4535050504492051,1,5.714285714285714,2.857142857142857,0.014367136978248,0.0719849286427309,1.0571428571428572,1.0285714285714285,0.0041867403928061,0.0349899588335091,data10.csv,1.0704183123677429,1.0176111000973915,1.0651084920747875,1.024049795817171
12,0.44,0.22,0.0983531452811009,0.503632185691803,1,6.285714285714286,3.142857142857143,0.0156116103620795,0.0799416167764766,1.062857142857143,1.0314285714285714,0.0051768054329924,0.0426455846204978,data11.csv,1.077657215623118,1.0198989977491684,1.0717263782856676,1.0256737738003374
13,0.48,0.24,0.1054320278132538,0.5662813062033721,1,6.857142857142857,3.4285714285714284,0.0167352425100402,0.0898859216195828,1.0685714285714285,1.0342857142857145,0.0060224671439929,0.0487922428604103,data12.csv,1.0849651717080695,1.0206363623126784,1.0794563330060483,1.025703293305153
14,0.52,0.26,0.1134319923371647,0.6206840585245785,1,7.428571428571429,3.7142857142857135,0.0180050781487563,0.0985212791308854,1.0742857142857145,1.0371428571428571,0.0069575054372536,0.0563035775116776,data13.csv,1.0925665855589295,1.0220567252405608,1.0852991661848883,1.0280509111490255
