# Xlam,PX,Ylam,PY,file,upper_bound_F_xx,upper_bound_F_yy
1.000017390619352,0.0020839777802554,0.9995326751233102,0.0,data0.csv,1.0,1.0
1.0024975047564175,0.0117087179971101,1.0081890745921234,0.000913816775809,data1.csv,1.0030790179574007,1.0079024118044906
1.0047321919337182,0.0199963491165235,1.016470843308892,0.0033802530092817,data2.csv,1.0037328661396256,1.0152537862895477
1.0067518755298044,0.0292075485447365,1.0244787021272435,0.0042857607215269,data3.csv,1.0066316278854877,1.0248413952231723
1.008586978923226,0.0367990743621667,1.0323133719008046,0.0055925972408086,data4.csv,1.0089317666110396,1.0334699116686443
1.010267925492535,0.0437743215166597,1.040075573483205,0.005785325920486,data5.csv,1.0111106011687248,1.040350678095776
1.0117929823932779,0.0512893142467024,1.048369442661288,0.0066191994446748,data6.csv,1.0113044956481538,1.047207293079653
1.0134463704382255,0.0573986194155843,1.056279516131633,0.0083684283061317,data7.csv,1.0134597804870398,1.0560001762842302
1.0146816911881467,0.0656623094589469,1.0638277348636662,0.0101792253364124,data8.csv,1.014057552729373,1.0628949629120423
1.0159414248540217,0.0744143185849023,1.0717308794121743,0.0110475593606993,data9.csv,1.0163884998935606,1.0732736797321474
1.0173177805753133,0.0838538704973537,1.0796463971567194,0.0123141569425898,data10.csv,1.0174456323914232,1.0811909096610417
1.0189296818659295,0.0954613812384483,1.0879983502306247,0.0145643604767794,data11.csv,1.0191592561703977,1.085949584250366
1.0205817558774877,0.1065691992583736,1.0956908509731234,0.01519885408638,data12.csv,1.0198782753873186,1.0950508919333428
1.0221747620486157,0.1195215282135336,1.1036031487888796,0.01716699336111,data13.csv,1.0221143488036262,1.104267830132153
1.0238986249563902,0.133629760713214,1.111221702085859,0.0192978305740106,data14.csv,1.0240613662493634,1.1111824137754862
1.0258401659103247,0.1464994579031786,1.1196788597812088,0.0210452050273804,data15.csv,1.0259580519234806,1.1209827769731375
1.0278544433669359,0.1654040028144504,1.1288041369438546,0.0230830911460374,data16.csv,1.0278132271007867,1.125157912961408
1.0298006203957089,0.1821181741209613,1.1370528041751793,0.0261748128195567,data17.csv,1.028502560081949,1.1356647242086653
1.0312239485705963,0.2010389993144759,1.1434475263196082,0.0290939293267171,data18.csv,1.031904603883496,1.142544217258842
1.0320788987305012,0.2245377911512442,1.1472387762565561,0.0327705019066997,data19.csv,1.0324731352241243,1.1506493447190842
1.0321130428622092,0.2315460469203755,1.1477411504268227,0.0333075117552102,data20.csv,1.0330545401265017,1.1526075671464149
1.0314722943219639,0.1970196326578883,1.145222399606302,0.0258493894921562,data21.csv,1.031963215830277,1.1471862204847736
1.0302249437633275,0.163134540880139,1.139500882380477,0.0203204475111977,data22.csv,1.0301247628249857,1.1376698973666752
1.0283527985252459,0.1347204484861492,1.1316308951891099,0.0162964027959607,data23.csv,1.0279545705317594,1.129141979610191
1.0265302348018253,0.1138661062368897,1.1225498959326425,0.0132169293440253,data24.csv,1.0257012246722363,1.1212444807664983
1.0246700514357867,0.0937457297274074,1.113540147988727,0.01123591008802,data25.csv,1.024702567181718,1.1129949408266024
1.0230095828564045,0.0770141126323891,1.1048861964809844,0.0092952550504931,data26.csv,1.023108653223637,1.1063063172689895
1.0215369041971423,0.0647390462227549,1.0966841443691517,0.0073035981236369,data27.csv,1.0218500805375628,1.0963937706007574
1.0205061383142717,0.0516380745710746,1.0884352370232735,0.0062619618807025,data28.csv,1.0204292193624114,1.0891471437135984
1.0194242373390843,0.0438511987355111,1.08033984578663,0.0048922738647844,data29.csv,1.0189541541291878,1.0794624765356595
1.0183043500809508,0.037566860815308,1.0721566558231208,0.0043319164251882,data30.csv,1.0178970883773484,1.0708326585940615
1.017307325015938,0.0311853652413068,1.0639058256433602,0.0024058214508382,data31.csv,1.0173468587313927,1.064643692562106
1.0158863083990304,0.0257269541341158,1.055755741624803,0.0010342616473625,data32.csv,1.0171213197444764,1.056626362384745
1.0144487751220306,0.0185562176529347,1.0477110519550297,0.0014288323465467,data33.csv,1.014089782491444,1.0488255386953866
1.0128542233187616,0.0115592282357131,1.039894058451849,8.561581507275006e-06,data34.csv,1.0131090674495609,1.0393576620599927
1.0110798782091284,0.0051322267152394,1.0323932986909996,0.0,data35.csv,1.011071333342064,1.031805526249589
1.0091029650130365,0.0,1.0252973102482215,0.0,data36.csv,1.0077964370251926,1.02436383206101
1.0069007089503927,0.0,1.0186946306992546,0.0,data37.csv,1.007700645158933,1.0195082169126997
