,Category,PX,PY
0,030_100,0.9305028886423545,0.9909031295882438
1,050_100,0.9102043789431176,0.9342428539966713
2,075_100,0.9376589702444971,0.9471012073912004
3,100_030,-1.398658669642292,-7.940898167963761
4,100_050,0.19362341815453654,-0.49156303953139524
5,100_075,0.6528457422176661,0.6987570416318565
6,100_100,0.9024310616907453,0.9756467841463763
7,Mean,0.4469439700358036,-0.555115741534401
