,100_100,100_075,075_100,100_050,050_100,100_030,030_100,Equi,HolX,HolY,OffX,OffY
0,-1.4717959072001277,-0.23924301885855082,-5.711114197354693,0.4988018890986847,-34.64431452854439,0.651072627574192,-253.74155681972965,-1.8074670823904557,-32445.98351431216,0.8421185077388731,-20.303860606580997,0.647741040299934
1,-579.0436251090347,-398.9764554737064,-941.9526771971325,-189.7215753092079,-1499.6509588102963,-100.33690450799305,-2526.8831791981506,-646.5792459810217,-2056.490241106797,-15.410829805024399,-1483.7250058885138,-174.58005645482095
