# Xlam,PX1,Ylam,PY1,experiment_type,PX,PY
1.0627764674334366,0.0224194922242922,1.037315802028753,0.2642044156155848,4,0.015531443341118448,0.1919506422060019
1.0681574203361248,0.0273563949870406,1.0415313795238217,0.3085436340237062,4,0.01955220096871635,0.2294464857333302
1.0732597573020914,0.0327038848254773,1.045734245547709,0.3557644863519829,4,0.024110270692430852,0.27129478002883023
1.0785296888580955,0.039785489958986,1.0504819168669073,0.4081848452518138,4,0.03015589081459775,0.31991505052655567
1.0843147198220415,0.0474665448362918,1.0559632891158666,0.4618900121774327,4,0.03723590880167795,0.3732040148132574
1.0895242176893554,0.0565171514093034,1.0610342244534936,0.5173202296134813,4,0.0459817310423114,0.4325806742014103
1.0934056720410614,0.0665525284017375,1.065006454661873,0.5747733958721796,4,0.056494489761182,0.5004643178096515
1.095759712795235,0.0779095369189478,1.0674749248591466,0.6326815628030228,4,0.0697968622136032,0.5796698744128125
1.0963043499918192,0.0815754134123802,1.0678598612951724,0.6431319113814703,4,0.0815754134123802,0.6431319113814703
1.0095700408664872,0.0,1.0128960659957615,0.0,5,0.0,0.0
1.0097511121951586,0.0,1.010974878191781,0.0,5,0.0,0.0
1.0117904647313236,0.0,1.0098437896336636,0.0,5,0.0,0.0
1.015281182755783,0.0,1.0094286535639687,0.0,6,0.0,0.0
1.020391063119893,0.0015503126170869,1.009755195979957,0.004263626693062,6,0.00077515630854345,0.002131813346531
1.0271795930180083,0.0037727700679816,1.0106347379683385,0.0121630063736163,6,0.0018863850339908,0.00608150318680815
1.0340746496506232,0.0054040354201867,1.0119006792461542,0.0218290884767283,6,0.00270201771009335,0.01091454423836415
1.0406721479206644,0.0070960928780946,1.01316733473196,0.028746699945991,6,0.0035480464390473,0.01590236364548515
1.047184697732294,0.0086376230111339,1.0147972146565898,0.0341034670220651,6,0.00465157318362305,0.0213349672362269
1.0546393474262328,0.0100581437990154,1.0162483340109512,0.0415909324480089,6,0.005882485381312299,0.027928406240017148
1.0619258751821097,0.0117192860178805,1.0175073624507442,0.0455714336975302,6,0.00710423369330875,0.03214014122284075
1.0689068892938522,0.0135734438936312,1.0185127402315608,0.0524053135279251,6,0.0086369114388882,0.03946860912936855
1.075877441739065,0.0156060205942242,1.0193381017577237,0.0597457131184819,6,0.010350815754635749,0.04551236727555935
1.082930067124017,0.0178935514772172,1.01994159454007,0.0649023652001225,6,0.01227331201599385,0.05065978709156835
1.0901339523415612,0.0209186484001659,1.0204366028123322,0.073199569327626,6,0.014790613633244649,0.05739166146913565
1.0981177834509286,0.023737394754965,1.02092806151146,0.0828634953216278,6,0.0172691222946163,0.0655456984826864
1.1050502648007234,0.0272084974026225,1.0212240985308243,0.0957250533219618,6,0.0203943252029996,0.07731355459562994
1.1125162019671346,0.03137118725062,1.0217485523147949,0.1078164621772268,6,0.02398966714625865,0.0895242530261437
1.1213084912635427,0.0359644484129233,1.0225222953098378,0.1225461691012157,6,0.028260569820633102,0.10471998598287299
1.1294443269336838,0.040832469157313,1.0233296592959655,0.1377271114909062,6,0.0334011828117756,0.1225501486013121
1.135987432405115,0.046660911853411,1.023955791105566,0.152584028484446,6,0.0398334960959936,0.14002926652709008
1.138981339655407,0.0537603505231734,1.0241005840569597,0.1718859365904583,6,0.048269299982651795,0.16398840351848895
1.0131753698687849,0.0,1.0096347050910195,0.0,7,0.0,0.0
1.0112048068188355,0.0,1.010368088475619,0.0,7,0.0,0.0
1.0102916305233207,0.0,1.0118075084243623,0.0071874275255357,8,0.0,0.00359371376276785
1.010581206664196,0.0,1.0136564844290503,0.0254050482550609,8,0.0,0.01270252412753045
1.012700504436497,0.0003923304403414,1.0158731896482436,0.0401818194225118,8,0.0001961652201707,0.0200909097112559
1.0153936385997944,0.0014908963345686,1.0181992226056045,0.0515619842963135,8,0.0007454481672843,0.02726660131097105
1.0181567040014206,0.0024036892934306,1.020327679162372,0.0652779064555351,8,0.0012018446467153,0.0395423458173657
1.0211293286510266,0.0036705946030026,1.0220443566540074,0.0819509671777389,8,0.0020412352478842498,0.051967278587101505
1.0240086309592704,0.0048760006162285,1.0237175317533524,0.1029427699159634,8,0.00291556430921465,0.0675375108083158
1.0272408506751505,0.0061364500726795,1.0255289937651766,0.1270384939983853,8,0.0036921021370259002,0.0836225465853454
1.0305113971157889,0.0077680181936172,1.027703796063058,0.1544800484979639,8,0.0049200828235636,0.1027657131338047
1.0343345662774523,0.0097851712152559,1.0304726176522931,0.18431768729452,8,0.0065708199859741,0.1259474094951033
1.0376149373535892,0.0120706142020641,1.0334728885388993,0.2182904067275967,8,0.0084666609563166,0.15307855461631986
1.0408584548705788,0.0151150143374135,1.036784363040539,0.2558796831245624,8,0.010694449753348299,0.18433274841925365
1.0442326630996317,0.0182899480446771,1.0409031170099976,0.2956422688248905,8,0.013384118354960398,0.21881234151989443
1.047658211533625,0.0220348511207694,1.0452366045887225,0.3386884510521432,8,0.01656092914073425,0.25777273316198823
1.0511915344899874,0.0262045120009727,1.0501163097527806,0.3858314742181035,8,0.0200913764351868,0.302081066404413
1.0547212764698717,0.0310917305211062,1.05537707037577,0.4332809419711017,8,0.0247454848766098,0.3509570127749183
1.0581951739888582,0.0365309974054729,1.0604061761531591,0.4816535958680363,8,0.03030581187012905,0.4047651086370324
1.0609429849109888,0.0426703954203133,1.0645508987180237,0.5371759110238162,8,0.036765438552428,0.46923549717640045
1.0626740299371225,0.0500225649221794,1.0670794957440033,0.5938035260532264,8,0.0453711170523877,0.544169525008058
1.0633850252092525,0.0522488331153612,1.0678740154499418,0.6051641717887768,8,0.0522488331153612,0.6051641717887768
1.0080617479954168,0.0,1.0138432042498569,0.0,9,0.0,0.0
1.0094416362221657,0.0,1.011973491087835,0.0,9,0.0,0.0
1.012263977378502,0.0,1.0108805085680252,0.0,9,0.0,0.0
1.0165939963901311,0.0002515180045321,1.0101972079376589,0.0,10,0.00012575900226605,0.0
1.022386394559537,0.0027313192386407,1.0104756980274778,0.0,10,0.00136565961932035,0.0
1.0297061961370142,0.0048313795030833,1.0109965450611138,0.001894504890427,10,0.00241568975154165,0.0009472524452135
1.036916496823728,0.0060759847093344,1.011703764396651,0.0089090911917522,10,0.0030379923546672,0.0044545455958761
1.0439784815125197,0.0076325587615801,1.0119979116009197,0.0117913475164887,10,0.00381627938079005,0.0067363134370983496
1.050979836429149,0.0093957957276393,1.0127212766938032,0.0186742353007418,10,0.00489764723483395,0.0121232992665336
1.0582769531095213,0.010809392331687,1.0133153714256955,0.0226092828575344,10,0.0060590625223256,0.01580973019162235
1.065638109908179,0.0122768453402485,1.013925171104607,0.0264048955615606,10,0.0071675191330609,0.01962854855439305
1.0727621821464608,0.0141802888290859,1.0144209940674975,0.0326630587524362,10,0.0089142718845782,0.0254989113861726
1.079951536645634,0.0160464617811292,1.015189543205843,0.0354067189831562,10,0.010547596527363201,0.028323600567214
1.0873367933091902,0.0183718104004739,1.0156777545284688,0.0396674493635692,10,0.0123651083409749,0.032724015251598404
1.094830481609535,0.0208122595862245,1.0164269799519534,0.0446456164771731,10,0.014516196497735799,0.037848358260096596
1.1029314523155138,0.0231579434731412,1.0169479580858247,0.047256572015155,10,0.0167905189774032,0.040024727944685895
