Xlam_clamps,PX_hist,Ylam_clamps,PY_hist,file,Xlam,Ylam,cycle_number,PX,PY
1.03,0.0424920378603318,1.03,0.0425823203172507,csv_15.csv,1.0189031390010594,1.0131381554422634,0,0.0332086990383662,0.0330360401517138
1.032,0.0452588878094833,1.032,0.0458212193643556,csv_16.csv,1.0200073528188474,1.0139518673967174,0,0.03580774975060045,0.03568178250164015
1.034,0.0485822673263065,1.034,0.0498905487897471,csv_17.csv,1.0212593274133144,1.0152074365790145,0,0.03901139976762455,0.03930409123866365
1.036,0.0515602237309017,1.036,0.0523189189894544,csv_18.csv,1.0219690822528051,1.0159940282141977,0,0.041968506345710255,0.041857160261930496
1.038,0.0541478939816446,1.038,0.0547443759022976,csv_19.csv,1.023135510307228,1.0173770317005335,0,0.0445746832277239,0.04440048802342155
1.04,0.0572698474287025,1.04,0.058342214027299,csv_20.csv,1.0242628463561454,1.018548801418997,0,0.04743023374177885,0.0476554318892258
1.042,0.0603330525117444,1.042,0.0619237899241335,csv_21.csv,1.025510070133635,1.0197842716285868,0,0.05051650297181605,0.05078684807203695
1.044,0.0627983999311342,1.044,0.0644844992431405,csv_22.csv,1.026262835319156,1.02058297470197,0,0.05305432835016455,0.05330211641236775
1.046,0.0657342998139376,1.046,0.0671134894406649,csv_23.csv,1.0275365859091012,1.0217903347046262,0,0.0557972819385262,0.05606854638117881
1.048,0.0685434860592061,1.048,0.0713817263172631,csv_24.csv,1.0285566007275255,1.0229154307235246,0,0.0587452410694184,0.0593896216893887
1.05,0.0711391828029658,1.05,0.0736460354740334,csv_25.csv,1.0297414139206598,1.0241944540886527,0,0.0614371063826776,0.06211886621582165
1.052,0.0735967061060531,1.052,0.0765416345250519,csv_26.csv,1.0305237932797795,1.024988176289258,0,0.063822799822743,0.06506706908747806
1.054,0.0765787297505546,1.054,0.079031449722566,csv_27.csv,1.031738181609362,1.0262767651567315,0,0.0667630857823796,0.0675955156885622
1.056,0.0791554558942277,1.056,0.0814776132401444,csv_28.csv,1.0327758862006242,1.0274468079008183,0,0.06929951708666235,0.07039122854795865
1.058,0.0815350760841962,1.058,0.084668424418894,csv_29.csv,1.0340266333659618,1.0286708939053035,0,0.0716823565147518,0.0733424153880852
1.06,0.0843513976358305,1.06,0.0868267010960453,csv_30.csv,1.0351250869803954,1.0299110252316004,0,0.0744492257003777,0.07561580303716389
1.062,0.0868610572792992,1.062,0.0898307063427776,csv_31.csv,1.0358968334811456,1.030673741887349,0,0.07707825755423356,0.0787430409111835
1.064,0.0886415225518279,1.064,0.0926172316286655,csv_32.csv,1.0368515338852196,1.031874991789715,0,0.07911948361388965,0.08162230145248825
1.066,0.0915994967026637,1.066,0.094992876738428,csv_33.csv,1.0378644595075914,1.0330196310076656,0,0.0818004132387577,0.08406662795418315
1.068,0.094229432256239,1.068,0.097427736281331,csv_34.csv,1.0390659148222552,1.034312343351054,0,0.0844185216764444,0.0866078073148456
1.07,0.0962948724500135,1.07,0.0997099941425659,csv_35.csv,1.0397763392664454,1.0350849846111774,0,0.08656353010820245,0.0887702686066041
1.072,0.0988553329840164,1.072,0.1024651286072003,csv_36.csv,1.040723624491372,1.0363334518385277,0,0.0891174073887755,0.09149958447345975
1.074,0.1013380773127035,1.074,0.1050404328778737,csv_37.csv,1.041725606666981,1.0374558653627266,0,0.0916019626639131,0.09388057564438074
1.076,0.103402569272058,1.076,0.1073341053949674,csv_38.csv,1.0428683077058158,1.0386241282435924,0,0.09376308433163705,0.09640669050539705
1.078,0.1056635867560887,1.078,0.1093069988074219,csv_39.csv,1.0439909903064333,1.0398267718660137,0,0.0960649389271855,0.0986311457773969
1.08,0.1082607114675801,1.08,0.1116805554686635,csv_40.csv,1.0447436433493864,1.040580761883391,0,0.09865065568784609,0.1011701734431479
1.082,0.1102926649165149,1.082,0.1143940390792796,csv_41.csv,1.045681367826169,1.0414350867293427,0,0.1007887420280435,0.10315224219394625
1.084,0.1124287677875613,1.084,0.116572562130735,csv_42.csv,1.0468655116803494,1.0425899172481334,0,0.10289255374346155,0.10551611613396994
1.086,0.1149334716647312,1.086,0.1185884211127278,csv_43.csv,1.047945935701012,1.0438750561446906,0,0.10546621142656279,0.10762929606410185
1.088,0.1170276899455178,1.088,0.1208776055831263,csv_44.csv,1.0486965372524957,1.044588027777286,0,0.10769263983338775,0.11030404116639715
1.09,0.119027187209733,1.09,0.1225031012545575,csv_45.csv,1.049696867623274,1.0457857250763234,0,0.1097304095711385,0.1122432810050368
1.092,0.1215360746337558,1.092,0.1253677068448297,csv_46.csv,1.0507756515767026,1.0470150206423166,0,0.11221105399235715,0.114763817666171
1.094,0.1236330422426032,1.094,0.1275385179777723,csv_47.csv,1.0518627516640284,1.0479766346682646,0,0.1144741391870632,0.11726100059759945
1.096,0.1254078569418196,1.096,0.1290254286142012,csv_48.csv,1.0529100630668935,1.0491126169516174,0,0.11633536457328805,0.11886649228693649
1.098,0.1278173134302838,1.098,0.131865343223538,csv_49.csv,1.0536422331308286,1.0499821546114858,0,0.1186346960900905,0.12157496837922215
1.1,0.1300700011518105,1.1,0.1338206264691273,csv_50.csv,1.0546167596499405,1.050980097129921,0,0.12110515578766351,0.12369950291878849
1.102,0.1317352988567657,1.102,0.1359299238991067,csv_51.csv,1.0558425394407704,1.0522753334924937,0,0.12291888123419564,0.1260779262580187
1.104,0.1339766855805546,1.104,0.1376295905619813,csv_52.csv,1.056787835430164,1.0533387470855573,0,0.1251332635847495,0.12786026620681196
1.106,0.1362122794652152,1.106,0.1401477949078905,csv_53.csv,1.057523638536458,1.0539899857239852,0,0.12739294059400008,0.13009665240633966
1.108,0.1379721054000956,1.108,0.1419289165113873,csv_54.csv,1.05853702409447,1.054947564157798,0,0.12938051649472665,0.13221018165042756
1.11,0.139938697673155,1.11,0.1438007487799289,csv_55.csv,1.059471848443053,1.0561060919770169,0,0.1314185010456273,0.13408402580359316
1.112,0.1422875774905015,1.112,0.1461492084828255,csv_56.csv,1.0604427998983117,1.057317467802831,0,0.13372807608318135,0.13690524036999915
1.114,0.1440859286015951,1.114,0.1482644545558316,csv_57.csv,1.061538624799846,1.0583077708991475,0,0.1357029370313237,0.138963083896602
1.116,0.1459258655657537,1.116,0.1504472421269322,csv_58.csv,1.0622455218667324,1.059202730793788,0,0.13750641805713,0.1407587205937854
1.118,0.1479933049249633,1.118,0.1525731417344277,csv_59.csv,1.0633703704730246,1.0603495692107108,0,0.13981199429770036,0.14321008217408615
1.12,0.1499725600898755,1.12,0.1536814319532084,csv_60.csv,1.0643285511248388,1.0613907897117123,0,0.14190152779477538,0.14474403707159672
1.122,0.1515651067892473,1.122,0.1559545924360599,csv_61.csv,1.065341005627731,1.0623727621724968,0,0.14347030073852315,0.1472058136634169
1.124,0.1537271296551718,1.124,0.1579760832330545,csv_62.csv,1.066056562994442,1.063145556142674,0,0.1457853481416178,0.14902625309460335
1.126,0.1556373628706039,1.126,0.1592818063774458,csv_63.csv,1.0672726986027763,1.064246315874276,0,0.14794498277401497,0.15082302060336766
1.128,0.1571422402717315,1.128,0.1615356190804199,csv_64.csv,1.0679427054390982,1.0654427584752826,0,0.14951013990455053,0.15292184148522286
1.13,0.159106820487333,1.13,0.1635698580093794,csv_65.csv,1.068941893631006,1.066419309778131,0,0.15152519439761886,0.15492533320965765
1.132,0.1612269852561086,1.132,0.1652229534832978,csv_66.csv,1.0700656650973053,1.0675354993402564,0,0.15377701403733368,0.15701709995428495
1.134,0.1625189687429249,1.134,0.1669484745448801,csv_67.csv,1.0706892464010187,1.0680855023828966,0,0.15529106079299854,0.158931052389533
1.136,0.1644454589960826,1.136,0.1692870281877421,csv_68.csv,1.071695191968158,1.0692691535742689,0,0.15727562739927645,0.16117313820465323
1.138,0.1665443901789842,1.138,0.1710141544088343,csv_69.csv,1.0725752049141843,1.0702735677154849,0,0.15947229875906077,0.16273546588471885
1.14,0.1681225228045024,1.14,0.1728584280038658,csv_70.csv,1.0736870252405644,1.0713416021572053,0,0.16125589305536242,0.1648082047362847
1.142,0.169810721964667,1.142,0.1746400867310989,csv_71.csv,1.0744363235365784,1.0720791218824195,0,0.1630041197925833,0.167023027545359
1.144,0.1717121411125798,1.144,0.1764555392659593,csv_72.csv,1.0753293936464383,1.073255254195113,0,0.1651183018435106,0.16893740501141014
1.146,0.1733135528218664,1.146,0.177915306335603,csv_73.csv,1.0762679640694066,1.0743502297305334,0,0.1669520788506562,0.17059567901884543
1.148,0.1749107661033573,1.148,0.1797275051636668,csv_74.csv,1.0773465661073438,1.0753692238280248,0,0.16860348778473594,0.1725590149793465
1.15,0.1769383377197462,1.15,0.1817396495496153,csv_75.csv,1.0784191473612266,1.0764640458602617,0,0.1707225206938743,0.1744066851502532
1.152,0.1788370053128631,1.152,0.1836208646837198,csv_76.csv,1.0791534793160331,1.077168601752154,0,0.1727500706265025,0.17648856592875128
1.154,0.1801850464598533,1.154,0.1848116545484237,csv_77.csv,1.080107204438579,1.0783319867622274,0,0.1743199134009757,0.17821381348734114
1.156,0.1822409012490365,1.156,0.186934708068345,csv_78.csv,1.0812014189957366,1.0793134700857012,0,0.17643085495445004,0.1801577161472998
1.158,0.1839441527438663,1.158,0.188501381773077,csv_79.csv,1.0823574679011023,1.0804876952171028,0,0.1782454145289166,0.18212787434159683
1.16,0.1852625235333843,1.16,0.1902910034279354,csv_80.csv,1.08282530244191,1.081132209986979,0,0.1799266104634211,0.18380067647787515
1.162,0.1871127200313842,1.162,0.1914211566627616,csv_81.csv,1.083764717405944,1.0822997221319737,0,0.1817512828103367,0.18583316676648792
1.164,0.1890573825114464,1.164,0.1933734856807429,csv_82.csv,1.0847889604144672,1.0832738539664817,0,0.18380264865935186,0.18762611229210735
1.166,0.1902242121590551,1.166,0.1947171892865628,csv_83.csv,1.0856189494618602,1.0840443512886777,0,0.1854401779713534,0.189531571766115
1.168,0.1917898760612862,1.168,0.1970735603725312,csv_84.csv,1.086702142957769,1.085313630454602,0,0.1871377520421956,0.19203579548066402
1.17,0.1936611714648287,1.17,0.198778978211238,csv_85.csv,1.087437388905805,1.0860769133434491,0,0.1891330661313541,0.19352355891853928
1.172,0.1949219481251095,1.172,0.1999735961042718,csv_86.csv,1.0884470089663618,1.0872488253117614,0,0.1906959023154746,0.19513536039258733
1.174,0.1965315270080216,1.174,0.2016326595875281,csv_87.csv,1.089663474080924,1.0883429019042443,0,0.19231284049743685,0.19714758980207187
1.176,0.1983904223547826,1.176,0.2030329528385367,csv_88.csv,1.0901706739135424,1.0890036222650112,0,0.19441452302064605,0.19893332246272877
1.178,0.1997738256304394,1.178,0.2044934477122549,csv_89.csv,1.0910838205900395,1.0902174395813566,0,0.19609111773842475,0.20067065798771014
1.18,0.2010810452068245,1.18,0.206159357639006,csv_90.csv,1.0919653263559868,1.0911448831209427,0,0.19760815801646345,0.20229478972061193
1.182,0.2029274154646471,1.182,0.2077834076786534,csv_91.csv,1.0931073381301577,1.092236233481132,0,0.1996128759418755,0.204300786030347
1.184,0.2044689348592828,1.184,0.2093468571351011,csv_92.csv,1.093743017282322,1.092898195482396,0,0.2014637433669623,0.2061489636311861
1.186,0.2056152172601726,1.186,0.2110776947522712,csv_93.csv,1.094739705268135,1.0941799135071806,0,0.20291604926320328,0.20778227861345935
1.188,0.2074206514577397,1.188,0.2125596368346639,csv_94.csv,1.0956012618147892,1.09503153304661,0,0.2048647148413797,0.20967689529484673
1.19,0.2091521089416513,1.19,0.2142562000845788,csv_95.csv,1.0967818026789775,1.0961719387764766,0,0.2069301330414931,0.21150030713384124
1.192,0.210223584321652,1.192,0.2158845693256466,csv_96.csv,1.0976164027671775,1.097510206408892,0,0.20836499973251366,0.21358438879888775
1.194,0.2118995265863624,1.194,0.2174282608732172,csv_97.csv,1.0984275657902676,1.098337407621376,0,0.21023960114787343,0.21550759820298976
1.196,0.2136567337429125,1.196,0.2191281090766572,csv_98.csv,1.0992996591028603,1.0992773595333216,0,0.2123543494329617,0.21753072266115375
1.198,0.2146560883830494,1.198,0.2207191892999708,csv_99.csv,1.1001973587052143,1.1002449178615246,0,0.21396436329553353,0.21972926008936466
1.2,0.2151352307888325,1.2,0.2208656455406918,csv_100.csv,1.1004111114110735,1.1007096038454152,0,0.2151352307888325,0.2208656455406918
1.0,-0.0084750585181897,1.0,-0.0078617917527404,csv_200.csv,0.9981552317105264,1.003588854003237,1,-0.00423752925909485,-0.0039308958763702
1.002,-0.0063445019150737,1.00144,-0.0053542523189782,csv_201.csv,0.9993278243178276,1.0032140957134017,1,-0.00317225095753685,-0.0026771261594891
1.004,-0.0041779494278241,1.00296,-0.0038354653553149,csv_202.csv,1.001328632324188,1.0030231565967396,1,-0.006434553050097901,-0.0059123483513274
1.006,-0.00216710865866,1.00448,-0.0012573448320462,csv_203.csv,1.003273643649904,1.0027651551032897,1,-0.004686247059906249,-0.0038992783281006998
1.008,0.0002844929874732,1.006,0.0007987426189943,csv_204.csv,1.005240841136674,1.002844627286251,1,-0.00278589484868765,-0.0019926862386098
1.01,0.0027304155922422,1.00744,0.0023213811184313,csv_205.csv,1.006512212973245,1.002597555107819,1,-0.0007752589829362001,-0.00075572382648905
1.012,0.0049380972548204,1.00896,0.0040653449027876,csv_206.csv,1.008322959006195,1.0025622705768438,1,0.0012377379554300999,0.00127238100257985
1.014,0.0075548774352111,1.01048,0.0061520146189192,csv_207.csv,1.010108108872061,1.0026851173767972,1,0.0034157969481357496,0.0029264546308685998
1.016,0.0101764525840438,1.012,0.0084842055054832,csv_208.csv,1.0115295268022906,1.0030473323113682,1,0.0057140504722124,0.00480262388887795
1.018,0.0127033840061246,1.01344,0.0103507343006517,csv_209.csv,1.013127819781327,1.0032768467363822,1,0.00806979542640495,0.0065028680410754505
1.02,0.0154213727528903,1.01496,0.01241708479619,csv_210.csv,1.0138353243617837,1.0036771543298144,1,0.0103530833698073,0.0085933707520002
1.022,0.0181595345147615,1.01648,0.014364703369826,csv_211.csv,1.015352320726144,1.004059020198683,1,0.01277582974639515,0.010451314508469799
1.024,0.0207806081555728,1.018,0.0167448732317782,csv_212.csv,1.0166987515027768,1.004618636123907,1,0.01529269918347215,0.012278864421386801
1.026,0.0236175416868867,1.01944,0.0188081749124727,csv_213.csv,1.018161439521199,1.0050989445569214,1,0.0178241529467464,0.014452113928564549
1.028,0.0265486705435761,1.02096,0.0209161347565856,csv_214.csv,1.0191111061656173,1.0054924104425271,1,0.0203445408714851,0.01633529948890755
1.03,0.0293684685606381,1.02248,0.0226702654923374,csv_215.csv,1.0205351872591917,1.006004450481886,1,0.023056248588815498,0.0181243363028868
1.032,0.032074051371779,1.024,0.0254096761701743,csv_216.csv,1.021889729733425,1.0066739145716266,1,0.025679646135253302,0.02057249998756595
1.034,0.0348751752160125,1.02544,0.0273646887362708,csv_217.csv,1.0232281110069914,1.0072644807089168,1,0.0283324434372145,0.022359303789845998
1.036,0.0378007526055196,1.02696,0.0298248078710945,csv_218.csv,1.0247108859590566,1.0079788027728314,1,0.0310337724509683,0.024491405778863398
1.038,0.0405215978679696,1.02848,0.0314820372307445,csv_219.csv,1.0255389778000097,1.0084073808098262,1,0.034335039435089046,0.0269238513138373
1.04,0.0433733309108478,1.03,0.0339435340451288,csv_220.csv,1.0267505939638994,1.0091424080754696,1,0.03787908385606905,0.02965567252883345
1.042,0.0462096949497523,1.03144,0.0363993255080333,csv_221.csv,1.027982813074113,1.0098793331175562,1,0.0408774987167631,0.0320219147989126
1.044,0.0487087597758395,1.03296,0.0394732911449484,csv_222.csv,1.0295624460732469,1.0106227363523024,1,0.0433165613396877,0.03483468029951455
1.046,0.0517065076105308,1.03448,0.0416150181616758,csv_223.csv,1.0303410638608872,1.011269358278355,1,0.04584930056874685,0.03664665315349555
1.048,0.0546523850397577,1.036,0.0442649404674351,csv_224.csv,1.0316984224713617,1.012111830622501,1,0.048832945716692305,0.03920396890836035
1.05,0.0572685232110586,1.03744,0.0461502587111256,csv_225.csv,1.0329631447593592,1.0129349146897466,1,0.05148415882224615,0.041327691356251806
1.052,0.0598936822967372,1.03896,0.0497636106486726,csv_226.csv,1.0343112465186,1.0136483387144597,1,0.053868657622037505,0.0441830998706034
1.054,0.0626876935625951,1.04048,0.0522293989941815,csv_227.csv,1.0355971525608756,1.0145018579372973,1,0.0566312269861618,0.047002871179733494
1.056,0.0653162076512933,1.042,0.0542684468135047,csv_228.csv,1.0364682056927108,1.0150828943519186,1,0.059175169018424054,0.0485763034295225
1.058,0.0678545023627652,1.04344,0.0570913651266142,csv_229.csv,1.037655547908652,1.0159025172307063,1,0.061596903686601354,0.05131578797324565
1.06,0.0703373069468583,1.04496,0.0591513360817181,csv_230.csv,1.0390762374698754,1.016701686590105,1,0.06403325283604785,0.0535174112982615
1.062,0.0727484991851283,1.04648,0.0617393568611611,csv_231.csv,1.0401910550543594,1.0175341262173885,1,0.06647150547172455,0.0557044455695879
1.064,0.0752541507055497,1.048,0.0643300524986151,csv_232.csv,1.041120285060528,1.0178964529827597,1,0.06887089611288334,0.058181419114556654
1.066,0.0780094420809345,1.04944,0.066286681424103,csv_233.csv,1.042280614039886,1.0187188999365264,1,0.0714443090029239,0.0602690456205784
1.068,0.0802223197213155,1.05096,0.0676616605896491,csv_234.csv,1.0435740000190232,1.0194864192037925,1,0.07374690430997974,0.062103330615271055
1.07,0.0824352822929174,1.05248,0.0711413057047009,csv_235.csv,1.0447594969511111,1.020311287066594,1,0.0759321197159594,0.06527292098295405
1.072,0.0849364635935096,1.054,0.0726850446870642,csv_236.csv,1.0458937947278504,1.0210664372469336,1,0.07844907770790185,0.06680798189230745
1.074,0.0875404213271606,1.05544,0.0755580752236093,csv_237.csv,1.0466723050711622,1.0216820092686376,1,0.08093162695095385,0.0694279662555793
1.076,0.0897351534417519,1.05696,0.0772891560382098,csv_238.csv,1.04793287946782,1.0225064446450407,1,0.08319844409444704,0.07131420260721585
1.078,0.09191261279245,1.05848,0.0798436849048749,csv_239.csv,1.049210242758443,1.0233355042761223,1,0.08534557477218285,0.07392080932360584
1.08,0.0943464783167485,1.06,0.0816014121202719,csv_240.csv,1.0502546304890903,1.0241344588252492,1,0.0877348290888875,0.0756008050779912
1.082,0.0966764995604565,1.06144,0.0837323259806672,csv_241.csv,1.0511388097434566,1.0246753634098775,1,0.09008790802600039,0.07777262123560841
1.084,0.0988597031978257,1.06296,0.086269615282886,csv_242.csv,1.0524016113543362,1.0253742122476224,1,0.09223697556909664,0.08013309162064519
1.086,0.1011925755491203,1.06448,0.0881460280496346,csv_243.csv,1.0536331028700268,1.0261746471521036,1,0.09458572197939795,0.08205116708563084
1.088,0.1033252266852916,1.066,0.0903286530812763,csv_244.csv,1.0547333106864365,1.0268940866320342,1,0.0967683278467935,0.08405395415868774
1.09,0.1054848353062708,1.06744,0.0921020173079171,csv_245.csv,1.0556451306705106,1.0272974322551085,1,0.0989453283959272,0.08615380561788875
1.092,0.1080237843975828,1.06896,0.0940575416803702,csv_246.csv,1.056804001544449,1.0281543444660295,1,0.1013139023599256,0.0878046016337512
1.094,0.1098680577804129,1.07048,0.0963875848249223,csv_247.csv,1.0580552748153926,1.0288474001637755,1,0.10335255882866776,0.08990381851142215
1.096,0.1116787325283789,1.072,0.0977599430299271,csv_248.csv,1.059158170682195,1.0296785637648629,1,0.10516333179457929,0.09186081722123805
1.098,0.1141294301610185,1.07344,0.0997451789002017,csv_249.csv,1.060155919799748,1.0303736191335893,1,0.10761283374857439,0.093764161439165
1.1,0.1163749239519608,1.07496,0.10169071034295,csv_250.csv,1.0609650379773616,1.03092896333417,1,0.1099523780285874,0.0956848587913789
1.102,0.1182968727494741,1.07648,0.1036170147888582,csv_251.csv,1.0622647365382405,1.0317380576285278,1,0.1119439551553944,0.09752512579345149
1.104,0.1203648055070847,1.078,0.105157703544628,csv_252.csv,1.0634369798556502,1.0324985864624725,1,0.11393367975689325,0.09932026658999255
1.106,0.1226101658909816,1.07944,0.1073070195635199,csv_253.csv,1.0645708679209909,1.0332463469789768,1,0.1162523005606432,0.1013633355432975
1.108,0.1247671243031671,1.08096,0.1090377615581711,csv_254.csv,1.065355096306636,1.033816775983364,1,0.11836250428645184,0.10323975938685215
1.11,0.1264913000132208,1.08248,0.1110916129857795,csv_255.csv,1.0666360726671993,1.034524193793263,1,0.1202635822709707,0.1053317325763569
1.112,0.1287234886682688,1.084,0.1127761181983985,csv_256.csv,1.0678346913279384,1.035244394286542,1,0.1224781277785819,0.10689636964378525
1.114,0.1305668620954471,1.08544,0.1147087093543495,csv_257.csv,1.0688050716348867,1.035955517428813,1,0.12435776709983185,0.1086701490189806
1.116,0.1327117549006921,1.08696,0.1157781889714536,csv_258.csv,1.0701364087072192,1.0366942858754435,1,0.12644366002535204,0.11020626379955135
1.118,0.1346907117039953,1.08848,0.1179131710241568,csv_259.csv,1.0708827538751051,1.0371023048501944,1,0.12851238339347804,0.11216181701875849
1.12,0.1363942973185548,1.09,0.1202136293519019,csv_260.csv,1.0721010114050218,1.037773408694966,1,0.1304276602184825,0.11449774207763055
1.122,0.1382405836304374,1.09144,0.1217750422181043,csv_261.csv,1.0732050230963337,1.0386078712013882,1,0.1322658894936378,0.11569753161194635
1.124,0.1405122583077152,1.09296,0.1236004129540474,csv_262.csv,1.0744455842832004,1.0393430581218586,1,0.13451931479651,0.11777344437507345
1.126,0.1423664127779603,1.09448,0.1250989492140405,csv_263.csv,1.0751759234758576,1.0398802882755414,1,0.13657023899332354,0.1195434455627396
1.128,0.1439293233124787,1.096,0.1262813259911699,csv_264.csv,1.076292346236375,1.0405646255447745,1,0.1382776253675994,0.1207983257620046
1.13,0.1458912924500998,1.09744,0.1280638863559348,csv_265.csv,1.0773650186079873,1.0413736317547413,1,0.14017947344773615,0.12277785101026681
1.132,0.1481103956869131,1.09896,0.1300610515119245,csv_266.csv,1.0785362291039595,1.0421725845301453,1,0.1423844972163289,0.12462289560891636
1.134,0.1498477695313462,1.10048,0.1314628857348859,csv_267.csv,1.0798077470982277,1.0428782306482975,1,0.1442323968765606,0.12627717234094135
1.136,0.1517884570923303,1.102,0.1337112539777413,csv_268.csv,1.0805485924482237,1.0434375143342234,1,0.14623465277426811,0.12844616970481365
1.138,0.1536223455150496,1.10344,0.13548291666942,csv_269.csv,1.081632232348787,1.0442137349182028,1,0.14817203195876044,0.13003462694407805
1.14,0.155497266555561,1.10496,0.1368548681022524,csv_270.csv,1.082794751549912,1.0449724505111269,1,0.1500521344441802,0.13209801220036005
1.142,0.1572732741541717,1.10648,0.1381439986690262,csv_271.csv,1.0840414778108924,1.0456872117700653,1,0.15199661267669815,0.1335081928292477
1.144,0.1592314651333276,1.108,0.1400049362762145,csv_272.csv,1.0847525268997482,1.0460842666839398,1,0.15406027566989589,0.13514630262621655
1.146,0.1608338648429748,1.10944,0.1415230881407062,csv_273.csv,1.0858379770587123,1.046797400034016,1,0.1558365166815719,0.1368512643756249
1.148,0.1626609364021427,1.11096,0.1435328765986072,csv_274.csv,1.086924151974434,1.047596056404798,1,0.15760376991083805,0.13867161276463605
1.15,0.1645220607500763,1.11248,0.1448188970805964,csv_275.csv,1.0880719351140031,1.0483331243761391,1,0.15964078834446882,0.14014260917444965
1.152,0.1661870203832303,1.114,0.1465727814189517,csv_276.csv,1.0888474399967722,1.0487435444708444,1,0.16144470890412255,0.14224487900809718
1.154,0.1677804859590174,1.11544,0.1481284064770293,csv_277.csv,1.0899656699210936,1.0495759982913886,1,0.16312495054093945,0.1437977398182587
1.156,0.1696422429339763,1.11696,0.1502168842786311,csv_278.csv,1.0910158184040657,1.050366525883346,1,0.1650210291987924,0.14582864151712122
1.158,0.1715265114556163,1.11848,0.1516102944964862,csv_279.csv,1.092132460408295,1.0510110614976569,1,0.16703000391280365,0.14719145695237051
1.16,0.1729989624561421,1.12,0.1528438560504242,csv_280.csv,1.0932038046823478,1.0518541491231497,1,0.16872798821675267,0.14881763101663353
1.162,0.1747495478347759,1.12144,0.1545149640398976,csv_281.csv,1.093946853521086,1.0523209151150807,1,0.1705498093120792,0.15089679542121945
1.164,0.1764027387792038,1.12296,0.155221401187169,csv_282.csv,1.0950247381536102,1.0529195446447104,1,0.17242371639992884,0.15189801879745435
1.166,0.1778676656924346,1.12448,0.1574621667809453,csv_283.csv,1.096258781171534,1.0536882001289791,1,0.1740270817396793,0.1539220037171147
1.168,0.1797310369079693,1.126,0.1585269685180659,csv_284.csv,1.0974191467317105,1.0544749396690891,1,0.17599034284341353,0.1551591370921349
1.17,0.1813968090585614,1.12744,0.1597524911922399,csv_285.csv,1.0982407420891804,1.054662588121603,1,0.17784392162492665,0.1567938968539133
1.172,0.1828821122613128,1.12896,0.1616413301516704,csv_286.csv,1.0993052817345772,1.0552906615291868,1,0.1794405333671125,0.15841227250645976
1.174,0.1844489376127691,1.13048,0.1629626658369758,csv_287.csv,1.1004942426675517,1.0559559316345313,1,0.18113970688247322,0.1601153133349888
1.176,0.186328526126363,1.132,0.1643353496855986,csv_288.csv,1.1015736380810717,1.056799932276154,1,0.18308039567505854,0.1618389164874247
1.178,0.1878637362742108,1.13344,0.1657878821022747,csv_289.csv,1.1022757362086142,1.0572808484479772,1,0.1848669282914721,0.16283518483104908
1.18,0.1892687045918441,1.13496,0.1673022039837061,csv_290.csv,1.1032726786401383,1.0580695598505174,1,0.186417061884074,0.16482600163058864
1.182,0.1909749856286469,1.13648,0.169294514979222,csv_291.csv,1.104463988661784,1.058799197967611,1,0.18828495887160096,0.16651033046860064
1.184,0.1926048802938794,1.138,0.1703753404529119,csv_292.csv,1.105558645974885,1.0595210356895053,1,0.19013459883363654,0.16799278962788255
1.186,0.1939801734261637,1.13944,0.1717041471180995,csv_293.csv,1.1066219601321008,1.0603105645129745,1,0.19177922694734334,0.16972067179392825
1.188,0.1957422519104321,1.14096,0.1733396052254401,csv_294.csv,1.1073187596084684,1.0606205153555963,1,0.19370678233851,0.17140001790811915
1.19,0.1973334745925848,1.14248,0.1746950517973753,csv_295.csv,1.108400512174621,1.0614082545449182,1,0.1955221883186068,0.17283056335711822
1.192,0.1986270708858454,1.144,0.1757788456057136,csv_296.csv,1.1095913679453349,1.0621415996969048,1,0.19708180693082594,0.1742599308316361
1.194,0.2004119088682287,1.14544,0.1774292578243242,csv_297.csv,1.1105658982219615,1.06281041688309,1,0.1990743726064666,0.17644611771845226
1.196,0.2021659075557791,1.14696,0.1788215401482147,csv_298.csv,1.1113634271590622,1.0632739147814476,1,0.20103409459732374,0.17785185439429646
1.198,0.2032797033377143,1.14848,0.1799976344505508,csv_299.csv,1.1124076329929111,1.064110566754346,1,0.2026562124725837,0.17943818191488792
1.2,0.2038331425574288,1.15,0.1810150153240331,csv_300.csv,1.1129223496445897,1.0646580726546544,1,0.2038331425574288,0.1810150153240331
1.002,-0.009508718595874,1.00152,-0.0082912065094925,csv_399.csv,0.9991753784366574,1.0031312009492053,2,-0.004754359297937,-0.00414560325474625
1.00344,-0.0077689766285933,1.00352,-0.0055164160643157,csv_400.csv,0.9975584433869228,1.0031139986379285,2,-0.00812154888659555,-0.00738289083652555
1.00496,-0.0059583586707075,1.00552,-0.0032158813138487,csv_401.csv,0.9981220570480942,1.0030952975067344,2,-0.0066121580269615995,-0.0054123974928286505
1.00648,-0.0044477077352218,1.00752,-0.000713631424195,csv_402.csv,0.9989754033756448,1.0032504075683972,2,-0.0052532868027544,-0.0033780292475885003
1.008,-0.0026875217786694,1.00952,0.0017570347991839,csv_403.csv,1.0003101738265248,1.0034834972142734,2,-0.00390483919451525,-0.0014361303782218
1.00944,-0.0006881807362282,1.01152,0.0037870385728937,csv_404.csv,1.0016155198764374,1.004015206284321,2,-0.0021707803279565003,0.0007039542349448499
