,Category,PX,PY
0,030_100,0.17671418461275967,0.9606103570837695
1,050_100,0.33807799263848537,0.9279855217236522
2,075_100,-0.23091551683123157,0.8779574131566625
3,100_030,-0.733150006098076,-2.78475785073467
4,100_050,0.10013818317434675,0.6149738091886527
5,100_075,0.31886940225546234,0.9398126782506537
6,100_100,0.13294309208042876,0.9557025933311476
7,Mean,0.014668190261739331,0.35604064599998114
