0.689936,-89636.24867
0.6902768,-89287.13535
0.6906175,-88947.48197
0.6909582,-88601.4659
0.691299,-88263.89362
0.6916397,-87921.93176
0.6919804,-87584.42224
0.6923211,-87238.9811
0.6926619,-86900.48239
0.6930026,-86563.10993
0.6933433,-86229.5718
0.6936841,-85897.97121
0.6940248,-85568.58346
0.6943655,-85228.91058
0.6947063,-84889.47062
0.695047,-84555.50258
0.6953877,-84219.5828
0.6957284,-83898.82208
0.6960692,-83561.70506
0.6964099,-83229.25906
0.6967506,-82899.8441
0.6970914,-82577.55514
0.6974321,-82250.44504
0.6977728,-81917.43329
0.6981135,-81588.21247
0.6984543,-81255.27186
0.698795,-80936.98418
0.6991357,-80605.89487
0.6994765,-80278.07304
0.6998172,-79950.69889
0.7001579,-79626.49825
0.7004987,-79292.52976
0.7008394,-78959.61432
0.7011801,-78630.0929
0.7015208,-78305.77296
0.7018616,-77970.16248
0.7022023,-77652.55241
0.702543,-77319.57299
0.7028838,-76996.18614
0.7032245,-76664.22159
0.7035652,-76350.42217
0.703906,-76023.2391
0.7042467,-75702.88787
0.7045874,-75378.04601
0.7049281,-75054.34344
0.7052689,-74727.54402
0.7056096,-74402.63629
0.7059503,-74080.33351
0.7062911,-73758.69421
0.7066318,-73431.3909
0.7069725,-73111.23229
0.7073132,-72789.78165
0.707654,-72457.48597
0.7079947,-72143.72311
0.7083354,-71823.06174
0.7086762,-71499.85621
0.7090169,-71180.76778
0.7093576,-70861.92562
0.7096984,-70549.32484
0.7100391,-70231.93245
0.7103798,-69909.35903
0.7107205,-69598.69801
0.7110613,-69279.33552
0.711402,-68972.93422
0.7117427,-68658.81074
0.7120835,-68347.30487
0.7124242,-68030.43193
0.7127649,-67730.65818
0.7131057,-67417.22255
0.7134464,-67100.42948
0.7137871,-66794.10253
0.7141278,-66492.71752
0.7144686,-66181.30644
0.7148093,-65872.44063
0.71515,-65572.65159
0.7154908,-65269.35948
0.7158315,-64963.21116
0.7161722,-64668.27553
0.7165129,-64370.54041
0.7168537,-64075.40721
0.7171944,-63784.83319
0.7175351,-63496.57647
0.7178759,-63201.55542
0.7182166,-62904.94855
0.7185573,-62608.27924
0.7188981,-62303.86093
0.7192388,-62029.72806
0.7195795,-61750.48076
0.7199202,-61474.03085
0.720261,-61202.33195
0.7206017,-60924.87324
0.7209424,-60648.19647
0.7212832,-60379.84408
0.7216239,-60107.11017
0.7219646,-59833.4901
0.7223054,-59553.73936
0.7226461,-59271.9608
0.7229868,-58981.59182
0.7233275,-58701.09975
0.7236683,-58408.70727
0.724009,-58121.74575
0.7243497,-57834.64523
0.7246905,-57549.69232
0.7250312,-57266.02158
0.7253719,-56978.79528
