,100_100,100_075,075_100,100_050,050_100,100_030,030_100,_09_,Equi,oldY,HolX,OffX,OffY
0,0.7709727362871692,0.8136827232218041,0.7786646225026415,0.8041933645493774,0.02878230966783768,0.8211903388456921,-7.53336560409951,0.5011537838248928,0.7884136107936792,0.7185512087601322,-239.36606994242047,0.8989609951821813,0.7455569970758698
1,0.7783815702758853,0.677125340368204,0.8933278590520307,0.4733279584078005,0.9289303303184336,0.34365135607728103,0.92773529819774,0.7414920503077528,0.7571270027180061,-0.36669468080687584,0.7114498086039435,0.9184985341272718,0.22476930946065088
